gisjoin,year,n_couples,n_same_bpl,icm_rate
G01085.0,1880,804,541.0,0.6728855721393034
G01089.0,1880,2632,1528.0,0.5805471124620061
G01099.0,1880,1133,900.0,0.794351279788173
G0101070,1880,1315,829.0,0.6304182509505704
G05051.0,1880,981,332.0,0.3384301732925586
G05055.0,1880,1109,441.0,0.3976555455365194
G05063.0,1880,2515,874.0,0.3475149105367793
G05067.0,1880,1142,357.0,0.3126094570928196
G05069.0,1880,634,211.0,0.3328075709779179
G05075.0,1880,1236,460.0,0.372168284789644
G05077.0,1880,581,176.0,0.3029259896729776
G05081.0,1880,476,172.0,0.361344537815126
G05083.0,1880,2094,772.0,0.3686723973256924
G05085.0,1880,1195,418.0,0.3497907949790795
G05087.0,1880,1791,812.0,0.4533780011166946
G05089.0,1880,1223,492.0,0.4022894521668029
G05095.0,1880,600,166.0,0.2766666666666666
G05099.0,1880,1386,519.0,0.3744588744588744
G0501010,1880,982,428.0,0.4358452138492871
G0501070,1880,680,207.0,0.3044117647058823
G0501090,1880,940,384.0,0.4085106382978723
G0501110,1880,268,88.0,0.3283582089552239
G0501150,1880,2124,855.0,0.4025423728813559
G0501210,1880,1694,615.0,0.3630460448642267
G0501230,1880,690,222.0,0.3217391304347826
G0501290,1880,1113,544.0,0.4887690925426775
G0501310,1880,2499,880.0,0.352140856342537
G0501330,1880,784,270.0,0.3443877551020408
G0501350,1880,1362,520.0,0.381791483113069
G0501390,1880,994,381.0,0.3832997987927565
G0501410,1880,1484,604.0,0.4070080862533692
G06079.0,1880,687,224.0,0.3260553129548763
G06081.0,1880,324,104.0,0.3209876543209876
G06085.0,1880,1967,663.0,0.337061514997458
G06089.0,1880,897,315.0,0.3511705685618729
G06091.0,1880,260,85.0,0.3269230769230769
G06093.0,1880,479,128.0,0.267223382045929
G06097.0,1880,2194,567.0,0.2584320875113947
G0601030,1880,847,217.0,0.256198347107438
G0601050,1880,194,64.0,0.3298969072164948
G0601070,1880,1256,307.0,0.2444267515923567
G0601090,1880,319,90.0,0.2821316614420062
G0601110,1880,428,127.0,0.2967289719626168
G08021.0,1880,584,446.0,0.7636986301369864
G08027.0,1880,569,199.0,0.3497363796133567
G09011.0,1880,8146,5700.0,0.6997299287994108
G09013.0,1880,2934,1907.0,0.6499659168370825
G09015.0,1880,4726,2860.0,0.6051629284807448
G4603.00,1880,7,1.0,0.1428571428571428
G4609.50,1880,22,1.0,0.0454545454545454
G4609.00,1880,221,66.0,0.2986425339366516
G46011.0,1880,293,108.0,0.3686006825938566
G46013.0,1880,14,4.0,0.2857142857142857
G46015.0,1880,19,7.0,0.3684210526315789
G46025.0,1880,9,4.0,0.4444444444444444
G46027.0,1880,232,69.0,0.2974137931034483
G38035.0,1880,128,45.0,0.3515625
G46065.0,1880,23,20.0,0.8695652173913043
G46067.0,1880,145,65.0,0.4482758620689655
G46079.0,1880,210,71.0,0.3380952380952381
G46083.0,1880,356,124.0,0.348314606741573
G46087.0,1880,95,33.0,0.3473684210526316
G46097.0,1880,36,12.0,0.3333333333333333
G4601010,1880,331,135.0,0.4078549848942598
G4601030,1880,131,37.0,0.2824427480916031
G38093.0,1880,46,18.0,0.391304347826087
G4601270,1880,385,143.0,0.3714285714285714
G4601350,1880,347,122.0,0.3515850144092219
G1001.00,1880,3786,2980.0,0.7871104067617538
G13019.0,1880,860,752.0,0.8744186046511628
G13021.0,1880,1304,1004.0,0.7699386503067485
G13027.0,1880,811,608.0,0.749691738594328
G13031.0,1880,839,796.0,0.9487485101311084
G13033.0,1880,877,799.0,0.9110604332953248
G13037.0,1880,368,277.0,0.7527173913043478
G13041.0,1880,935,752.0,0.8042780748663102
G13045.0,1880,2425,2003.0,0.825979381443299
G13047.0,1880,652,345.0,0.5291411042944786
G13049.0,1880,252,199.0,0.7896825396825397
G38067.0,1880,72,22.0,0.3055555555555556
G13061.0,1880,413,326.0,0.7893462469733656
G13067.0,1880,2313,1752.0,0.7574578469520103
G13071.0,1880,377,313.0,0.830238726790451
G13077.0,1880,1393,1115.0,0.8004307250538406
G13079.0,1880,609,544.0,0.8932676518883416
G13083.0,1880,541,252.0,0.4658040665434381
G13085.0,1880,861,666.0,0.7735191637630662
G13087.0,1880,1303,938.0,0.7198772064466615
G13089.0,1880,1574,1231.0,0.7820838627700127
G13099.0,1880,454,368.0,0.8105726872246696
G1301030,1880,468,402.0,0.8589743589743589
G1301130,1880,890,743.0,0.8348314606741573
G1302350,1880,891,781.0,0.8765432098765432
G1302490,1880,341,300.0,0.8797653958944281
G1302510,1880,863,722.0,0.8366164542294322
G1302590,1880,627,556.0,0.886762360446571
G1302610,1880,874,716.0,0.8192219679633868
G1302630,1880,651,552.0,0.847926267281106
G1302810,1880,525,344.0,0.6552380952380953
G1303030,1880,1377,1293.0,0.9389978213507624
G1303070,1880,394,344.0,0.8730964467005076
G1303170,1880,752,682.0,0.9069148936170212
G17091.0,1880,1489,539.0,0.3619879113498992
G17093.0,1880,1145,502.0,0.4384279475982532
G17095.0,1880,3896,1515.0,0.3888603696098562
G17097.0,1880,1356,633.0,0.4668141592920354
G1701030,1880,2331,1025.0,0.4397254397254397
G1701050,1880,3065,1143.0,0.3729200652528548
G1701090,1880,3876,1472.0,0.3797729618163055
G1701610,1880,2467,794.0,0.3218483988650182
G1701630,1880,1509,653.0,0.4327369118621603
G1701650,1880,2340,1231.0,0.5260683760683761
G1701670,1880,4817,1990.0,0.4131201992941665
G1701690,1880,2172,940.0,0.432780847145488
G1701710,1880,1260,633.0,0.5023809523809524
G1701730,1880,3833,1621.0,0.4229063396817114
G1701750,1880,1310,506.0,0.3862595419847328
G1701870,1880,2879,1035.0,0.3594998263285863
G1701890,1880,1265,572.0,0.4521739130434782
G1701950,1880,3380,1430.0,0.4230769230769231
G18037.0,1880,919,642.0,0.6985854189336235
G18041.0,1880,1526,894.0,0.5858453473132372
G18043.0,1880,1778,970.0,0.545556805399325
G18045.0,1880,2833,1571.0,0.5545358277444405
G18047.0,1880,1823,1054.0,0.578167855183763
G18049.0,1880,2152,1036.0,0.4814126394052044
G18053.0,1880,3678,1939.0,0.5271886895051658
G18057.0,1880,3927,2211.0,0.5630252100840336
G18059.0,1880,2609,1580.0,0.6055960137983902
G18061.0,1880,2452,1787.0,0.7287928221859706
G18063.0,1880,3575,2034.0,0.568951048951049
G18065.0,1880,3970,2207.0,0.555919395465995
G18075.0,1880,2865,1443.0,0.5036649214659686
G18077.0,1880,2580,1539.0,0.5965116279069768
G18081.0,1880,3046,1800.0,0.5909389363099147
G1801310,1880,1074,533.0,0.4962756052141527
G1801390,1880,2925,1771.0,0.6054700854700855
G1801410,1880,3464,1506.0,0.434757505773672
G1801430,1880,1265,838.0,0.6624505928853754
G1801450,1880,3584,2013.0,0.5616629464285714
G1801510,1880,2446,1046.0,0.4276369582992641
G1801530,1880,3066,1900.0,0.6196999347684279
G1801570,1880,3653,1729.0,0.4733096085409252
G1801690,1880,3666,1807.0,0.4929078014184397
G1801610,1880,1134,649.0,0.572310405643739
G1801650,1880,1763,862.0,0.4889393079977311
G1801670,1880,4739,2175.0,0.4589575859886052
G19053.0,1880,2192,727.0,0.3316605839416058
G19055.0,1880,1615,550.0,0.3405572755417956
G19057.0,1880,2289,812.0,0.3547400611620795
G19061.0,1880,1121,369.0,0.3291703835860838
G19065.0,1880,2132,714.0,0.3348968105065666
G19067.0,1880,1475,521.0,0.3532203389830508
G19069.0,1880,853,295.0,0.3458382180539273
G19071.0,1880,2398,773.0,0.3223519599666388
G19073.0,1880,1503,530.0,0.3526280771789754
G19079.0,1880,970,309.0,0.3185567010309278
G19081.0,1880,233,85.0,0.3648068669527897
G19089.0,1880,702,201.0,0.2863247863247863
G19093.0,1880,449,167.0,0.3719376391982182
G19095.0,1880,1513,583.0,0.3853271645736946
G19097.0,1880,1663,616.0,0.370414912808178
G1901070,1880,2591,975.0,0.3763025858741798
G1901730,1880,2198,770.0,0.3503184713375796
G1901790,1880,2883,983.0,0.3409642733263961
G1901850,1880,2383,832.0,0.3491397398237515
G1901870,1880,1046,364.0,0.3479923518164436
G1901950,1880,298,113.0,0.3791946308724832
G2005.00,1880,2125,872.0,0.4103529411764706
G2007.00,1880,379,142.0,0.3746701846965699
G2009.00,1880,936,409.0,0.4369658119658119
G20015.0,1880,2601,1038.0,0.3990772779700115
G20025.0,1880,13,7.0,0.5384615384615384
G20033.0,1880,53,22.0,0.4150943396226415
G20035.0,1880,3021,1136.0,0.3760344256868586
G20037.0,1880,2150,759.0,0.3530232558139535
G20039.0,1880,588,214.0,0.3639455782312925
G20043.0,1880,1445,509.0,0.3522491349480969
G2001670,1880,840,387.0,0.4607142857142857
G2001690,1880,1073,501.0,0.466915191053122
G2001710,1880,6,3.0,0.5
G2001770,1880,2641,996.0,0.3771298750473305
G2001790,1880,207,80.0,0.3864734299516908
G2001830,1880,1982,665.0,0.3355196770938446
G2001910,1880,2785,1052.0,0.377737881508079
G2001950,1880,261,121.0,0.4636015325670498
G2001990,1880,50,26.0,0.52
G2101.00,1880,1675,1474.0,0.88
G2105.00,1880,1269,1143.0,0.900709219858156
G21013.0,1880,891,633.0,0.7104377104377104
G21015.0,1880,1521,1052.0,0.6916502301117686
G21017.0,1880,1026,868.0,0.8460038986354775
G21021.0,1880,968,819.0,0.8460743801652892
G21031.0,1880,1774,1302.0,0.733934611048478
G21033.0,1880,1358,930.0,0.6848306332842415
G21037.0,1880,1863,936.0,0.5024154589371981
G2101150,1880,1445,1061.0,0.7342560553633218
G2101270,1880,1952,1354.0,0.6936475409836066
G2101290,1880,577,412.0,0.7140381282495667
G2101310,1880,556,480.0,0.8633093525179856
G2101390,1880,1170,707.0,0.6042735042735042
G2101490,1880,1266,1026.0,0.8104265402843602
G2101550,1880,1545,1402.0,0.9074433656957928
G2101590,1880,448,267.0,0.5959821428571429
G2101610,1880,1893,1503.0,0.7939778129952456
G2101690,1880,1378,1108.0,0.8040638606676342
G2101770,1880,1972,1440.0,0.7302231237322515
G22027.0,1880,1286,491.0,0.3818040435458787
G22029.0,1880,138,67.0,0.4855072463768116
G22031.0,1880,701,309.0,0.4407988587731811
G22033.0,1880,730,519.0,0.7109589041095891
G22041.0,1880,363,182.0,0.5013774104683195
G22043.0,1880,448,228.0,0.5089285714285714
G22045.0,1880,919,821.0,0.8933623503808488
G22047.0,1880,493,433.0,0.8782961460446247
G22049.0,1880,470,168.0,0.3574468085106383
G22051.0,1880,229,177.0,0.7729257641921398
G22061.0,1880,937,385.0,0.4108858057630736
G22063.0,1880,522,349.0,0.6685823754789272
G22067.0,1880,457,137.0,0.299781181619256
G22069.0,1880,993,588.0,0.5921450151057401
G22071.0,1880,4809,2526.0,0.5252651278852152
G22073.0,1880,557,229.0,0.4111310592459605
G23011.0,1880,8612,7625.0,0.8853924756154203
G23013.0,1880,5603,5310.0,0.94770658575763
G23015.0,1880,4237,3989.0,0.941468019825348
G23017.0,1880,5918,4903.0,0.8284893545116594
G23019.0,1880,10484,9178.0,0.8754292254864555
G23025.0,1880,5808,5281.0,0.909263085399449
G23023.0,1880,3115,2829.0,0.9081861958266452
G23027.0,1880,5739,5353.0,0.9327408956264156
G24015.0,1880,971,903.0,0.9299691040164778
G24017.0,1880,2216,1978.0,0.8925992779783394
G24021.0,1880,1307,860.0,0.6579954093343535
G24025.0,1880,1237,1047.0,0.8464025869037995
G24031.0,1880,1771,1375.0,0.7763975155279503
G24037.0,1880,1066,999.0,0.9371482176360224
G24043.0,1880,2036,1753.0,0.8610019646365422
G24045.0,1880,2028,1827.0,0.900887573964497
G25015.0,1880,5043,3643.0,0.7223874677771168
G25019.0,1880,607,535.0,0.8813838550247117
G2605.00,1880,4118,1808.0,0.4390480815930063
G2607.00,1880,263,112.0,0.4258555133079847
G26025.0,1880,5280,2697.0,0.5107954545454545
G26031.0,1880,322,153.0,0.4751552795031056
G26033.0,1880,148,80.0,0.5405405405405406
G26035.0,1880,304,144.0,0.4736842105263157
G26037.0,1880,3621,1747.0,0.4824634078983706
G2601610,1880,3553,1832.0,0.5156206023079088
G2701.00,1880,28,7.0,0.25
G2703.00,1880,512,249.0,0.486328125
G2705.00,1880,202,101.0,0.5
G27011.0,1880,244,80.0,0.3278688524590163
G27013.0,1880,1391,478.0,0.3436376707404744
G27015.0,1880,214,67.0,0.3130841121495327
G27017.0,1880,51,23.0,0.4509803921568627
G27025.0,1880,188,69.0,0.3670212765957447
G27035.0,1880,125,46.0,0.368
G27055.0,1880,476,157.0,0.3298319327731092
G27021.0,1880,46,18.0,0.391304347826087
G27059.0,1880,124,60.0,0.4838709677419355
G27063.0,1880,205,78.0,0.3804878048780488
G27075.0,1880,2,1.0,0.5
G27081.0,1880,149,49.0,0.3288590604026846
G27085.0,1880,460,171.0,0.3717391304347826
G27089.0,1880,37,8.0,0.2162162162162162
G27091.0,1880,509,197.0,0.387033398821218
G27093.0,1880,602,240.0,0.3986710963455149
G27095.0,1880,140,61.0,0.4357142857142857
G27097.0,1880,230,83.0,0.3608695652173913
G2701030,1880,207,69.0,0.3333333333333333
G2701090,1880,1702,646.0,0.3795534665099882
G2701110,1880,741,231.0,0.3117408906882591
G2701150,1880,75,35.0,0.4666666666666667
G2701210,1880,153,59.0,0.3856209150326797
G2701230,1880,1399,490.0,0.3502501786990707
G2701310,1880,1262,440.0,0.3486529318541997
G2701330,1880,235,77.0,0.3276595744680851
G2701370,1880,141,40.0,0.2836879432624113
G2701410,1880,321,132.0,0.411214953271028
G27065.0,1880,20,4.0,0.2
G2701470,1880,742,282.0,0.3800539083557951
G2701530,1880,548,208.0,0.3795620437956204
G2701550,1880,59,23.0,0.3898305084745763
G2801350,1880,604,311.0,0.5149006622516556
G2801370,1880,1289,598.0,0.4639255236617532
G2801410,1880,1121,497.0,0.4433541480820696
G2801450,1880,1553,767.0,0.493882807469414
G2801510,1880,365,154.0,0.421917808219178
G2801590,1880,939,629.0,0.6698615548455804
G2801630,1880,1065,595.0,0.5586854460093896
G2901.00,1880,2129,710.0,0.3334899013621418
G29015.0,1880,1461,638.0,0.4366872005475701
G29017.0,1880,1562,905.0,0.5793854033290653
G29021.0,1880,4032,1542.0,0.3824404761904761
G29023.0,1880,819,289.0,0.3528693528693529
G29019.0,1880,2911,1827.0,0.6276193747852972
G29025.0,1880,1864,734.0,0.3937768240343348
G29027.0,1880,2557,1457.0,0.5698083691826359
G29097.0,1880,4512,1480.0,0.3280141843971631
G29099.0,1880,1347,825.0,0.6124721603563474
G2901030,1880,1649,617.0,0.3741661613098848
G2901150,1880,2617,1074.0,0.4103935804356133
G2901170,1880,2469,928.0,0.3758606723369785
G2901190,1880,1206,463.0,0.3839137645107794
G2901230,1880,1166,633.0,0.5428816466552315
G2901250,1880,968,536.0,0.5537190082644629
G2901270,1880,2454,1034.0,0.4213528932355338
G2901310,1880,1362,682.0,0.5007342143906021
G2901370,1880,2609,1457.0,0.5584515139900345
G2901410,1880,1130,557.0,0.4929203539823009
G2901430,1880,764,333.0,0.4358638743455497
G2901450,1880,2655,942.0,0.3548022598870056
G2902030,1880,537,221.0,0.4115456238361266
G2902070,1880,2019,835.0,0.4135710747894997
G2902090,1880,718,300.0,0.4178272980501393
G2902110,1880,2496,873.0,0.3497596153846153
G2902170,1880,2824,1140.0,0.4036827195467422
G2902190,1880,481,244.0,0.5072765072765073
G2902210,1880,1454,940.0,0.6464924346629987
G2902230,1880,1336,564.0,0.4221556886227545
G30031.0,1880,313,101.0,0.3226837060702875
G3103.00,1880,459,166.0,0.3616557734204793
G31019.0,1880,803,367.0,0.4570361145703611
G31025.0,1880,1626,539.0,0.3314883148831488
G31027.0,1880,128,58.0,0.453125
G31035.0,1880,1013,403.0,0.3978282329713721
G31039.0,1880,198,110.0,0.5555555555555556
G33011.0,1880,8839,5409.0,0.611947052834031
G33013.0,1880,7337,5614.0,0.7651628731089001
G33017.0,1880,4687,3224.0,0.6878600384040965
G3401.00,1880,2365,1977.0,0.8359408033826639
G3403.00,1880,3249,2226.0,0.6851338873499538
G3405.00,1880,7196,5755.0,0.7997498610339078
G34011.0,1880,5622,4557.0,0.8105656350053362
G34025.0,1880,7089,5738.0,0.8094230497954578
G34027.0,1880,5223,4320.0,0.8271108558299828
G34033.0,1880,3512,3086.0,0.8787015945330297
G35013.0,1880,269,162.0,0.6022304832713755
G35017.0,1880,156,42.0,0.2692307692307692
G35027.0,1880,282,216.0,0.7659574468085106
G35033.0,1880,1694,1633.0,0.9639905548996458
G35039.0,1880,1823,1725.0,0.9462424574876576
G36019.0,1880,2630,1768.0,0.6722433460076046
G36021.0,1880,6289,5628.0,0.894895849896645
G36023.0,1880,4388,3775.0,0.8603008204193254
G36025.0,1880,6270,5589.0,0.8913875598086124
G36027.0,1880,8580,7493.0,0.8733100233100233
G36031.0,1880,3234,2275.0,0.7034632034632035
G36033.0,1880,2547,1568.0,0.6156262269336474
G36039.0,1880,4928,4651.0,0.9437905844155844
G36045.0,1880,8798,7351.0,0.8355308024551035
G36085.0,1880,2007,1362.0,0.6786248131539612
G36087.0,1880,2742,2145.0,0.7822757111597374
G36091.0,1880,6617,5667.0,0.8564304065286383
G36093.0,1880,2369,2149.0,0.9071338117349091
G36097.0,1880,3333,2815.0,0.8445844584458446
G36095.0,1880,5929,5748.0,0.9694720863552032
G3601210,1880,3923,3044.0,0.7759367830741779
G3601230,1880,3288,2739.0,0.833029197080292
G3707.00,1880,1293,1193.0,0.922660479505027
G37017.0,1880,1143,1121.0,0.9807524059492564
G37019.0,1880,838,759.0,0.905727923627685
G37021.0,1880,2702,2221.0,0.8219837157660992
G37023.0,1880,1522,1460.0,0.9592641261498028
G37027.0,1880,1340,1283.0,0.9574626865671642
G37029.0,1880,597,555.0,0.9296482412060302
G37031.0,1880,1095,1075.0,0.9817351598173516
G37035.0,1880,1924,1836.0,0.9542619542619544
G37037.0,1880,2432,2399.0,0.9864309210526316
G37039.0,1880,1178,759.0,0.6443123938879457
G37043.0,1880,515,338.0,0.6563106796116505
G37045.0,1880,2120,1919.0,0.905188679245283
G37049.0,1880,970,925.0,0.9536082474226804
G37053.0,1880,723,688.0,0.9515905947441216
G37055.0,1880,481,477.0,0.9916839916839916
G3701350,1880,2116,2044.0,0.9659735349716446
G3701370,1880,685,670.0,0.978102189781022
G3701430,1880,746,718.0,0.9624664879356568
G3701450,1880,1044,941.0,0.9013409961685824
G3701490,1880,586,465.0,0.7935153583617748
G3701510,1880,2804,2765.0,0.9860912981455064
G3701550,1880,1619,1441.0,0.8900555898702903
G3701570,1880,1777,1508.0,0.8486212718064153
G3701590,1880,2128,2049.0,0.962875939849624
G3701610,1880,1814,1637.0,0.902425578831312
G3701670,1880,1466,1450.0,0.9890859481582538
G3701790,1880,2155,1866.0,0.8658932714617169
G3701830,1880,3571,3385.0,0.947913749649958
G3701850,1880,842,713.0,0.8467933491686461
G3701970,1880,1612,1575.0,0.9770471464019852
G39051.0,1880,2745,1517.0,0.5526411657559198
G3901030,1880,3270,1938.0,0.5926605504587156
G3901050,1880,3631,2251.0,0.6199394106306803
G3901070,1880,2042,1519.0,0.7438785504407444
G3901110,1880,2719,2041.0,0.7506436189775653
G3901170,1880,3070,1944.0,0.6332247557003258
G3901190,1880,5683,4065.0,0.7152912194263593
G3901250,1880,1605,1082.0,0.6741433021806854
G3901270,1880,3075,2376.0,0.7726829268292683
G3901370,1880,2396,1722.0,0.7186978297161937
G3901390,1880,4661,2985.0,0.6404205106200386
G3901410,1880,4376,3371.0,0.7703382084095064
G3901430,1880,3059,1901.0,0.6214449166394247
G3901530,1880,4638,2789.0,0.6013367830961621
G3901550,1880,4717,2831.0,0.6001695993216027
G3901570,1880,4001,3030.0,0.7573106723319171
G3901610,1880,2908,2069.0,0.7114855570839065
G42039.0,1880,8538,5455.0,0.6389084094635746
G42045.0,1880,4165,2941.0,0.7061224489795919
G42049.0,1880,7106,3947.0,0.5554461018857304
G42079.0,1880,8148,6778.0,0.8318605792832597
G42083.0,1880,4400,2613.0,0.5938636363636364
G42087.0,1880,2751,2613.0,0.9498364231188658
G42085.0,1880,5926,4609.0,0.7777590280121498
G42089.0,1880,2941,2589.0,0.8803128187691261
G4201310,1880,2493,1871.0,0.7505014039310068
G4201330,1880,12878,11909.0,0.9247553968007456
G4407.00,1880,15001,7905.0,0.5269648690087327
G4501.00,1880,1809,1645.0,0.9093421779988944
G47011.0,1880,1570,1084.0,0.6904458598726114
G47013.0,1880,1410,1128.0,0.8
G47015.0,1880,1748,1524.0,0.8718535469107551
G47021.0,1880,943,820.0,0.8695652173913043
G47025.0,1880,1978,1430.0,0.7229524772497472
G47031.0,1880,1693,1385.0,0.8180744240992321
G47037.0,1880,4956,3292.0,0.6642453591606134
G47039.0,1880,1090,853.0,0.7825688073394496
G47041.0,1880,2188,1918.0,0.876599634369287
G47043.0,1880,1534,1290.0,0.8409387222946545
G47049.0,1880,890,709.0,0.7966292134831461
G47051.0,1880,1878,1323.0,0.7044728434504792
G47053.0,1880,3592,2567.0,0.7146436525612472
G47055.0,1880,3376,2325.0,0.6886848341232228
G47065.0,1880,2081,1186.0,0.5699183085055262
G4701330,1880,1840,1486.0,0.8076086956521739
G4701350,1880,1014,898.0,0.8856015779092702
G4701430,1880,902,704.0,0.7804878048780488
G4701450,1880,1920,1534.0,0.7989583333333333
G4701510,1880,886,667.0,0.7528216704288939
G4701550,1880,2301,1893.0,0.8226857887874837
G4701610,1880,1424,1027.0,0.7212078651685393
G4701630,1880,2566,1952.0,0.7607170693686672
G4701670,1880,1492,799.0,0.5355227882037533
G4701690,1880,670,567.0,0.8462686567164179
G4701730,1880,1581,1348.0,0.8526249209361164
G4701830,1880,3123,2142.0,0.6858789625360231
G4701850,1880,1539,1263.0,0.8206627680311891
G4801490,1880,904,304.0,0.336283185840708
G4801610,1880,1262,423.0,0.3351822503961965
G4801670,1880,761,208.0,0.2733245729303548
G4801750,1880,403,129.0,0.3200992555831266
G4801930,1880,986,348.0,0.3529411764705882
G4804870,1880,21,8.0,0.3809523809523809
G4802030,1880,1040,326.0,0.3134615384615384
G4802050,1880,9,7.0,0.7777777777777778
G4802090,1880,720,228.0,0.3166666666666666
G4802110,1880,11,4.0,0.3636363636363636
G4802170,1880,2279,771.0,0.338306274681878
G4802230,1880,2118,673.0,0.3177525967894239
G4802310,1880,2398,766.0,0.3194328607172644
G4802370,1880,989,273.0,0.2760364004044489
G4802410,1880,464,179.0,0.3857758620689655
G4802450,1880,239,86.0,0.3598326359832636
G4802670,1880,200,61.0,0.305
G4802830,1880,24,9.0,0.375
G4802770,1880,3016,968.0,0.3209549071618037
G4802810,1880,764,230.0,0.3010471204188482
G4802550,1880,242,76.0,0.3140495867768595
G4802870,1880,714,269.0,0.376750700280112
G4802910,1880,302,139.0,0.4602649006622517
G4804850,1880,46,17.0,0.3695652173913043
G4804930,1880,662,227.0,0.3429003021148036
G4805030,1880,698,232.0,0.332378223495702
