gisjoin,year,lni,n_children
G1300450,1880,62.87067507007524,61
G1300470,1880,65.90694297573123,10
G1300490,1880,34.738461538461536,1
G1300510,1880,56.19339618109744,31
G1300530,1880,76.34480402562019,5
G1300550,1880,67.36506169861383,22
G1300570,1880,62.66146222541866,55
G1300590,1880,73.22043907706254,13
G1300610,1880,70.13723415063187,3
G1300630,1880,74.98050538933249,11
G1300650,1880,66.02560802284462,17
G1300670,1880,70.56393458353193,39
G1300690,1880,67.88272159688826,14
G1300710,1880,60.31507598814169,19
G1300730,1880,80.2903994443052,9
G1300770,1880,62.886767965244545,43
G1300790,1880,53.759690990197875,15
G1300830,1880,60.88565949172498,21
G1300850,1880,70.38060325477673,24
G1300870,1880,62.89338636508368,36
G1300890,1880,58.43459699843155,38
G1300910,1880,58.059071898562934,21
G1300930,1880,64.18511532657072,18
G1300950,1880,65.29455663106084,4
G1300970,1880,69.00602552385958,19
G1300990,1880,51.65558345067328,14
G1301010,1880,76.85897425931427,5
G1301030,1880,63.0745276502511,11
G1301050,1880,69.02178568416026,22
G1301070,1880,69.22294222852162,16
G1301110,1880,76.00933734551276,33
G1301130,1880,70.88784907557329,19
G1301150,1880,64.0874722793083,43
G1301170,1880,70.97615437390306,20
G1301190,1880,67.05366637869174,27
G1301210,1880,62.53060340323759,69
G1301230,1880,66.22639557621788,31
G1301250,1880,52.95953189399881,11
G1301270,1880,70.39687367542462,4
G1301290,1880,74.97523141357968,38
G1301330,1880,83.23822951172873,14
G1301350,1880,60.97985135311811,49
G1301370,1880,64.4417575669278,28
G1301390,1880,70.20920573285217,55
G1301410,1880,48.58267857221839,19
G1301430,1880,68.98945152964632,34
G1301450,1880,68.02877732188897,31
G1301470,1880,59.40577614770275,37
G1301490,1880,62.28232697739064,39
G1301510,1880,60.07267501241534,30
G1301530,1880,61.53984290076814,34
G1301550,1880,72.54662165313063,5
G1301570,1880,70.81597456626233,46
G1301590,1880,57.25628566759227,20
G1301630,1880,67.60051579006337,23
G1301670,1880,75.39326997562145,5
G1301690,1880,65.33465740662602,11
G1301750,1880,61.87355805625578,23
G1301770,1880,56.5891902595916,6
G1301790,1880,58.52357418340885,12
G1301810,1880,92.46364653243847,4
G1301850,1880,75.01633200242713,30
G1301870,1880,57.603088839883,34
G1301890,1880,65.93414932489323,11
G1301930,1880,45.82130228363916,6
G1301950,1880,65.01427878217044,22
G1301970,1880,64.44369577915754,20
G1301990,1880,60.18133467312192,51
G1302010,1880,61.65688560784684,8
G1302030,1880,56.34026554829317,26
G1302050,1880,66.25522314191085,8
G1302070,1880,71.30342067581813,21
G1302090,1880,55.30542011193245,20
G1302110,1880,57.659060373088835,25
G1302130,1880,58.51007119685798,35
G1302150,1880,53.110270901908855,21
G1302170,1880,71.414216832194,23
G1302190,1880,59.26711023092744,12
G1302210,1880,68.74874124962327,41
G1302230,1880,57.75311965954718,41
G1302270,1880,71.46311244844318,13
G1302290,1880,37.82660318225177,4
G1302310,1880,56.02188424185541,36
G1302330,1880,70.68163304562869,27
G1302350,1880,57.19506691927959,23
G1302370,1880,49.03516731402959,6
G1302390,1880,58.91278976317435,6
G1302410,1880,77.85104289008815,20
G1302430,1880,54.718648676361845,9
G1302450,1880,62.86250729879697,23
G1302470,1880,66.39020343665332,16
G1302490,1880,41.950018326621745,10
G1302510,1880,70.80701249337329,23
G1302550,1880,66.66913325576175,11
G1302590,1880,55.13850446183794,8
G1302610,1880,55.26435445297238,23
G1302630,1880,62.14361997230342,6
G1302650,1880,59.43224215919208,4
G1302670,1880,64.54640623416424,19
G1302690,1880,65.18835823907173,10
G1302710,1880,53.229346038942715,11
G1302730,1880,81.1345493674091,4
G1302750,1880,59.50805753530281,19
G1302810,1880,81.5929670900793,18
G1302850,1880,57.002242866230354,22
G1302890,1880,52.739053034002275,4
G1302910,1880,75.38036121250639,23
G1302930,1880,70.89522255176583,26
G1302950,1880,60.51481776756612,42
G1302970,1880,71.5362425096671,31
G1302990,1880,57.966441617577594,5
G1303010,1880,63.680010777248555,24
G1303030,1880,64.65689199429396,47
G1303050,1880,63.20804371968307,24
G1303070,1880,76.75774304512818,7
G1303110,1880,93.0750206100577,1
G1303130,1880,65.29529797653504,18
G1303150,1880,48.402551650564256,12
G1303170,1880,65.43739648616162,25
G1303190,1880,50.59788688376074,19
G1303210,1880,75.38910071742488,14
G1600010,1880,93.14226803967424,11
G1600150,1880,97.42513560567576,3
G1600490,1880,97.82863261677308,3
G1600690,1880,94.73709550811886,7
G1600710,1880,94.52549369835964,7
G1600870,1880,87.85839297035677,6
G1700010,1880,51.10995537680379,74
G1700030,1880,55.83986092613061,17
G1700050,1880,54.445498783086904,31
G1700070,1880,59.269213408177514,12
G1700090,1880,51.03422894191068,28
G1700110,1880,58.92995904436021,50
G1700130,1880,60.49954177153255,8
G1700150,1880,56.88235441128867,17
G1700170,1880,56.00665124513653,19
G1700190,1880,52.12191525511691,91
G1700210,1880,59.72725046503354,66
G1700230,1880,61.29506692744286,51
G1700250,1880,68.91174243774893,46
G1700270,1880,54.27966914295525,23
G1700290,1880,55.391577828484934,82
G1700310,1880,56.858165244819475,268
G1700330,1880,63.394454359881095,68
G1700350,1880,52.43574079796189,27
G1700370,1880,54.17916412838969,45
G1700390,1880,58.67323485123028,41
G1700410,1880,67.58264625385841,52
G1700430,1880,62.48907439691239,18
G1700450,1880,60.05179313630287,65
G1700470,1880,57.948732372356325,20
G1700490,1880,60.42855650532211,43
G1700510,1880,54.74691219109028,64
G1700530,1880,52.60286809298317,19
G1700550,1880,55.980174027986536,59
G1700570,1880,60.72143855261521,86
G1700590,1880,54.60691478931847,44
G1700610,1880,61.77371624065849,46
G1700630,1880,76.65485323253037,4
G1700650,1880,55.31223360837213,78
G1700670,1880,55.30478045636608,74
G1700690,1880,60.67533159215557,9
G1700710,1880,70.7510385660204,15
G1700730,1880,55.174968939429725,35
G1700750,1880,59.65993460245611,71
G1700770,1880,54.35813363768529,47
G1700790,1880,58.81241198169669,30
G1700810,1880,62.701123224855365,72
G1700830,1880,51.0652390116,27
G1700850,1880,60.60348081062086,27
G1700870,1880,59.86147772885818,45
G1700890,1880,62.12578025780061,25
G1700910,1880,52.2558491946497,24
G1700930,1880,54.92901309491528,21
G1700950,1880,59.40790617041447,53
G1700970,1880,46.15662475921017,21
G1700990,1880,60.950914027226794,56
G1701010,1880,60.55705296586061,33
G1701030,1880,59.02049239749798,20
G1701050,1880,59.21298992552385,52
G1701070,1880,54.28491878271792,59
G1701090,1880,64.67284264456912,69
G1701110,1880,61.2242280596067,27
G1701130,1880,55.13410441825547,112
G1701150,1880,54.53199930471829,73
G1701170,1880,58.68494137540552,73
G1701190,1880,58.78273659395866,43
G1701210,1880,66.89503447184131,58
G1701230,1880,58.819513063209186,29
G1701250,1880,56.5263499234344,58
G1701270,1880,50.15799994040863,16
G1701290,1880,53.96792879287115,35
G1701310,1880,47.71463794991845,43
G1701330,1880,63.39930185895318,12
G1701350,1880,52.094805151105376,57
G1701370,1880,58.449514014803114,47
G1701390,1880,59.27765861114305,52
G1701410,1880,49.84728408926615,62
G1701430,1880,58.3984594124562,64
G1701450,1880,64.95408643073391,50
G1701470,1880,66.28130927079545,63
G1701490,1880,65.3874575457093,60
G1701510,1880,61.39903588097786,33
G1701530,1880,48.409723305744855,34
G1701550,1880,68.84448280849814,16
G1701570,1880,58.229932735657826,24
G1701590,1880,59.79736985631247,40
G1701610,1880,53.35479041633506,30
G1701630,1880,52.98023648301794,43
G1701650,1880,48.72796235602061,51
G1701670,1880,50.57346428666825,86
G1701690,1880,54.86443750006448,59
G1701710,1880,51.02772049349365,5
G1701730,1880,63.931100695167096,78
G1701750,1880,63.87611056893818,19
G1701770,1880,59.82712956201423,36
G1701790,1880,58.761501241867535,45
G1701810,1880,66.83364427941204,52
G1701830,1880,60.29817285800166,90
G1701850,1880,49.81431907961709,30
G1701870,1880,54.22431463835104,64
G1701890,1880,52.39389805207245,23
G1701910,1880,54.13361929667695,77
G1701930,1880,52.00321077220339,63
G1701950,1880,57.2542705416043,40
G1701970,1880,50.26250985269917,27
G1701990,1880,56.73361662578445,59
G1702010,1880,60.333715700029614,16
G1702030,1880,67.6290769786734,23
G1800010,1880,50.909870538560256,35
G1800030,1880,60.12164308257098,64
G1800050,1880,52.251587626572345,52
G1800070,1880,59.539848492673464,12
G1800090,1880,56.34643057578826,22
G1800110,1880,66.3450725374115,72
G1800130,1880,50.81664228149358,32
G1800150,1880,62.05117668324554,64
G1800170,1880,54.98342585741695,55
G1800190,1880,45.57023538373031,32
G1800210,1880,57.04282422448155,72
G1800230,1880,55.76674907137003,71
G1800250,1880,59.57954645099657,47
G1800270,1880,64.97099792573373,56
G1800290,1880,55.22089482096899,60
G1800310,1880,64.89550338164837,47
G1800330,1880,57.01497508885778,46
G1800350,1880,60.549716289776256,65
G1800370,1880,59.21198632946725,28
G1800390,1880,55.969437728872286,64
G1800410,1880,64.0879722198814,19
G1800430,1880,52.303958611081654,37
G1800450,1880,58.42623832436013,55
G1800470,1880,55.46847741845796,35
G1800490,1880,52.825059528169795,50
G1800510,1880,59.627397848789954,75
G1800530,1880,58.27112112994799,46
G1800550,1880,61.12788927333957,101
G1800570,1880,62.33450357761187,51
G1800590,1880,62.1280553673548,51
G1800610,1880,71.85107281273386,51
G1800630,1880,68.4286113482826,60
G1800650,1880,51.09243114317981,58
G1800670,1880,57.03528275693812,60
G1800690,1880,60.447334502607,50
G1800710,1880,55.27916099854669,48
G1800730,1880,56.29341901399894,27
G1800750,1880,58.67727802213373,52
G1800770,1880,46.50091746509038,45
G1800790,1880,64.25190569571615,30
G1800810,1880,57.23372735880844,24
G1800830,1880,56.65094085371465,43
G1800850,1880,58.5960251090606,94
G1800870,1880,56.31579307575218,29
G1800890,1880,57.292027084398185,22
G1800910,1880,60.53907043628988,27
G1800930,1880,62.15520934587818,39
G1800950,1880,63.08174154676123,82
G1800970,1880,58.12111546405599,93
G1800990,1880,56.13643042343803,59
G1801010,1880,68.16263755953305,29
G1801030,1880,67.39584902759802,73
G1801050,1880,61.12498168555703,42
G1801070,1880,53.018319083429375,50
G1801090,1880,60.939017687834536,52
G1801110,1880,56.4132429740632,14
G1801130,1880,58.50228501828681,62
G1801170,1880,62.91090648708032,65
G1801190,1880,65.07199226458636,50
G1801210,1880,62.043443428631214,45
G1801230,1880,61.94782561687181,40
G1801250,1880,49.07519056653388,58
G1801270,1880,59.1148663010628,20
G1801290,1880,62.40896111336617,33
G1801310,1880,63.070124886572806,30
G1801330,1880,66.80757037286666,66
G1801350,1880,59.35057191228157,56
G1801370,1880,56.3921340950694,29
G1801390,1880,55.754988483660576,38
G1801410,1880,55.51946028849475,54
G1801430,1880,61.73566486348717,31
G1801450,1880,60.15485927746128,40
G1801470,1880,60.236087648594285,54
G1801490,1880,76.31569562504471,8
G1801510,1880,61.0593103066505,40
G1801530,1880,54.184051643834046,42
G1801550,1880,57.83223168997123,38
G1801570,1880,62.70155131188287,60
G1801590,1880,63.70360551307011,41
G1801610,1880,56.12359287016454,22
G1801630,1880,56.7690207656523,36
G1801650,1880,46.99745499652496,34
G1801670,1880,58.48359023772462,82
G1801690,1880,58.78229247103358,50
G1801710,1880,58.41303526952366,21
G1801730,1880,53.76728865585876,56
G1801750,1880,56.62616027181225,35
G1801770,1880,60.106948726663994,77
G1801790,1880,66.61560209097931,66
G1801810,1880,61.24462310492612,39
G1801830,1880,57.985161742689534,28
G1900010,1880,48.98686419075192,28
G1900030,1880,63.26949123925991,33
G1900050,1880,56.15769243568689,19
G1900070,1880,65.2074038002436,36
G1900090,1880,54.25317710514026,11
G1900110,1880,58.63658403477821,49
G1900130,1880,57.50467180095223,37
G1900150,1880,57.81745064697986,37
G1900170,1880,76.61571961071257,11
G1900190,1880,75.45147937511089,39
G1900210,1880,51.28306279428267,7
G1900230,1880,64.23633043064942,32
G1900250,1880,70.7109079389523,11
G1900270,1880,57.73411147829253,18
G1900290,1880,56.04619948145462,22
G1900310,1880,68.16804855655081,26
G1900330,1880,63.7190999079256,29
G1900350,1880,75.69056482685978,23
G1900370,1880,62.1042564133216,21
G1900390,1880,58.19501192906901,26
G1900410,1880,84.3605923864154,8
G1900430,1880,71.10884155278521,25
G1900450,1880,65.1664654116531,35
G1900470,1880,65.27911465412562,29
G1900490,1880,55.47408423659697,39
G1900510,1880,68.05058064576558,46
G1900530,1880,63.55067381907777,53
G1900550,1880,56.55464915686392,15
G1900570,1880,74.21807501040132,28
G1900590,1880,67.65222548153913,2
G1900610,1880,55.49089669582218,22
G1900650,1880,72.45956179154526,27
G1900670,1880,68.17069232049418,22
G1900690,1880,67.3188044629498,20
G1900710,1880,59.210083437501325,57
G1900730,1880,65.67099572853009,25
G1900750,1880,52.522827907687265,24
G1900770,1880,67.94611106090599,13
G1900790,1880,67.94575741182275,16
G1900830,1880,65.45530521250657,43
G1900850,1880,58.907331178525816,43
G1900870,1880,69.16356117538915,39
G1900890,1880,54.279103161169004,14
G1900910,1880,41.32604937069409,2
G1900930,1880,73.94260637223655,5
G1900950,1880,61.704228180589254,20
G1900970,1880,59.82166758328481,28
G1900990,1880,65.90756702001258,61
G1901010,1880,60.8222366888094,27
G1901030,1880,60.705112774641,17
G1901050,1880,58.68066404911553,38
G1901070,1880,61.614044247646454,27
G1901090,1880,60.638552834891144,9
G1901110,1880,63.84926155588151,46
G1901130,1880,58.66387401767893,50
G1901150,1880,58.28858965097088,26
G1901170,1880,55.8775698705002,22
G1901190,1880,61.446634527674746,5
G1901210,1880,64.1910243788566,40
G1901230,1880,70.7569937031457,56
G1901250,1880,70.22068134814536,62
G1901270,1880,70.12868066761645,52
G1901290,1880,57.640777582236915,17
G1901310,1880,58.33265696990824,17
G1901330,1880,48.245195167552474,30
G1901350,1880,74.18351453690381,12
G1901370,1880,52.393851801327536,48
G1901390,1880,62.93682860594743,24
G1901410,1880,60.44050170235546,23
G1901430,1880,37.53709826818831,3
G1901450,1880,66.5543205649318,47
G1901470,1880,71.4722972800173,8
G1901490,1880,63.13133076981723,12
G1901510,1880,47.38046558474223,3
G1901530,1880,57.554606132488,75
G1901550,1880,60.36520952491667,68
G1901570,1880,65.03903601346374,35
G1901590,1880,75.02349727095354,15
G1901610,1880,54.72072240919824,26
G1901630,1880,66.04886170602046,33
G1901650,1880,67.64744001939673,20
G1901670,1880,31.892168985204357,1
G1901690,1880,68.89752306469715,27
G1901710,1880,63.65191775743831,32
G1901730,1880,59.579421557824695,60
G1901750,1880,57.327372738828295,31
G1901770,1880,64.1399264917498,32
G1901790,1880,59.003133797741235,46
G1901810,1880,58.25865434216386,40
G1901830,1880,63.09691429716812,30
G1901850,1880,60.797139396901265,43
G1901870,1880,49.65018900088009,9
G1901890,1880,61.84785474818247,2
G1901910,1880,64.7076204979175,16
G1901930,1880,56.13648008313291,12
G1901950,1880,55.902723068991584,8
G1901970,1880,75.44240049986716,9
G2000010,1880,64.12047743882266,29
G2000030,1880,50.54050528384507,30
G2000050,1880,63.89064419148945,33
G2000070,1880,47.03920096197854,2
G2000090,1880,73.33470316683925,21
G2000110,1880,61.68465536482017,48
G2000130,1880,54.33298180223339,18
G2000150,1880,66.7521934576709,32
G2000170,1880,58.96205475568832,26
G2000190,1880,60.48329784859211,32
G2000210,1880,66.55337493435701,47
G2000230,1880,58.757253486824794,2
G2000270,1880,75.83376460958776,28
G2000290,1880,57.64432863575065,21
G2000310,1880,63.45083404283487,32
G2000330,1880,84.96392946205913,1
G2000350,1880,64.99729735731819,69
G2000370,1880,59.34744085361798,41
G2000390,1880,61.50057973814617,8
G2000410,1880,57.74676696134442,15
G2000430,1880,63.045839159075946,24
G2000450,1880,71.78253281353334,31
G2000470,1880,60.35465057828942,7
G2000490,1880,65.07322443418441,16
G2000510,1880,50.52941591491349,13
G2000530,1880,75.11377021368776,14
G2000570,1880,52.89927903713214,24
G2000590,1880,66.44048310070112,56
G2000610,1880,61.52662011211949,10
G2000650,1880,63.062896080667166,4
G2000730,1880,76.32194387430752,28
G2000750,1880,89.06410929089178,2
G2000770,1880,64.8725243797553,10
G2000790,1880,62.258690778682755,30
G2000850,1880,56.9032082698613,18
G2000870,1880,73.64936331470035,31
G2000890,1880,69.2476712150034,47
G2000910,1880,60.52218415350344,30
G2000930,1880,100.0,1
G2000950,1880,74.36270921723761,14
G2000990,1880,69.35698623184321,52
G2001010,1880,100.0,1
G2001030,1880,55.44566813358619,50
G2001050,1880,72.93262493797954,22
G2001070,1880,58.92463062871777,62
G2001110,1880,70.92660790815346,41
G2001130,1880,67.95306102062972,39
G2001150,1880,71.7067937586753,11
G2001170,1880,67.23592252488979,28
G2001210,1880,62.34875149787779,31
G2001230,1880,61.008535992332995,41
G2001250,1880,75.71739689500447,25
G2001270,1880,60.14986971046629,56
G2001310,1880,59.72469954584054,35
G2001330,1880,65.6706288585359,41
G2001350,1880,54.864698643480125,11
G2001370,1880,72.47861030731772,13
G2001390,1880,58.78489138496846,45
G2001410,1880,72.16878975839612,46
G2001430,1880,64.14498474880376,29
G2001450,1880,54.34882684535952,9
G2001470,1880,69.35906526670931,26
G2001490,1880,70.38931519506431,21
G2001510,1880,50.35148294737844,4
G2001530,1880,56.968061232469296,4
G2001550,1880,75.78972853967105,46
G2001570,1880,64.35851740863207,40
G2001590,1880,62.95978776782776,30
G2001610,1880,40.071919827828545,11
G2001630,1880,59.211797128156576,22
G2001650,1880,78.49923584485983,8
G2001670,1880,57.125647501133194,26
G2001690,1880,66.07885401775371,18
G2001730,1880,53.24615059376115,53
G2001770,1880,57.33839487477993,52
G2001830,1880,52.4970471331587,53
G2001850,1880,65.90328383260733,8
G2001910,1880,62.97467725214468,61
G2001950,1880,60.434430759880485,4
G2001970,1880,66.42506583937549,15
G2002010,1880,65.4728318372062,21
G2002050,1880,60.9424218315512,59
G2002070,1880,83.53274408011372,12
G2002090,1880,55.37400869692491,24
G2100010,1880,73.17487998977658,30
G2100030,1880,80.87105130039666,38
G2100050,1880,72.08366358958956,18
G2100070,1880,74.38514771140083,59
G2100090,1880,69.53697999419187,54
G2100110,1880,59.06149094055479,34
G2100130,1880,61.02803140187867,14
G2100150,1880,63.45693542455761,15
G2100170,1880,65.82750519860757,22
G2100190,1880,50.161255653972546,16
G2100210,1880,84.82523182525338,27
G2100230,1880,43.11249185542835,25
G2100250,1880,53.915296547239066,32
G2100270,1880,57.955075517371206,36
G2100290,1880,59.78880286718377,22
G2100310,1880,66.12290719870333,34
G2100330,1880,75.38005712248899,26
G2100350,1880,83.56167733601505,38
