GISJOIN,STATE,COUNTY,n_soil_types,hhi,shi
G4601350,460,1350,13,0.2120787738342597,0.7879212261657402
G4601370,460,1370,20,0.130417723048319,0.8695822769516809
G4700010,470,10,11,0.2053213286936691,0.794678671306331
G4700030,470,30,10,0.3113113473013695,0.6886886526986304
G4700050,470,50,11,0.200885883923321,0.7991141160766789
G4700070,470,70,7,0.3288679635696618,0.6711320364303381
G4700090,470,90,19,0.1869439569494272,0.8130560430505728
G4700110,470,110,15,0.2024452469492264,0.7975547530507736
G4700130,470,130,7,0.3823061719018308,0.6176938280981692
G4700150,470,150,8,0.2055808580942916,0.7944191419057084
G4700170,470,170,10,0.4736995304609921,0.5263004695390079
G4700190,470,190,15,0.2217245855439892,0.7782754144560108
G4700210,470,210,10,0.3135336218248051,0.6864663781751948
G4700230,470,230,10,0.2857247932319522,0.7142752067680478
G4700250,470,250,13,0.222822554146557,0.777177445853443
G4700270,470,270,9,0.2365554922546192,0.7634445077453808
G4700290,470,290,17,0.1221435073446521,0.8778564926553478
G4700310,470,310,12,0.2960500191396698,0.7039499808603302
G4700330,470,330,5,0.589277788368826,0.4107222116311739
G4700350,470,350,5,0.5421133696933865,0.4578866303066135
G4700370,470,370,13,0.1360068150469495,0.8639931849530504
G4700390,470,390,11,0.2659337327422488,0.7340662672577511
G4700410,470,410,9,0.2189309399017456,0.7810690600982544
G4700430,470,430,10,0.3520145982323847,0.6479854017676152
G4700450,470,450,12,0.2161502591866652,0.7838497408133348
G4700470,470,470,4,0.4738728688618745,0.5261271311381255
G4700490,470,490,7,0.2319495977504067,0.7680504022495933
G4700510,470,510,14,0.1292583489541388,0.8707416510458612
G4700530,470,530,6,0.2882365824341996,0.7117634175658003
G4700550,470,550,8,0.2815014133367554,0.7184985866632446
G4700570,470,570,14,0.2036078960073892,0.7963921039926107
G4700590,470,590,17,0.2003474597471018,0.7996525402528982
G4700610,470,610,6,0.2818398221081688,0.7181601778918312
G4700630,470,630,12,0.1981265959422743,0.8018734040577257
G4700650,470,650,12,0.2329319874409554,0.7670680125590446
G4700670,470,670,9,0.1872557648351923,0.8127442351648078
G4700690,470,690,11,0.2559810715039979,0.744018928496002
G4700710,470,710,19,0.1510592853896425,0.8489407146103575
G4700730,470,730,16,0.1307033322632449,0.8692966677367551
G4700750,470,750,7,0.5248975956095634,0.4751024043904366
G4700770,470,770,9,0.3621983069367378,0.6378016930632622
G4700790,470,790,14,0.1572786098212453,0.8427213901787547
G4700810,470,810,7,0.3128339090936951,0.6871660909063049
G4700830,470,830,6,0.4747017151906779,0.5252982848093222
G4700850,470,850,6,0.474039954558139,0.5259600454418609
G4700870,470,870,5,0.3011840428409737,0.6988159571590262
G4700890,470,890,12,0.1774395549362257,0.8225604450637742
G4700910,470,910,10,0.2480340185811051,0.7519659814188948
G4700930,470,930,16,0.1917811552547669,0.8082188447452331
G4700950,470,950,8,0.2232929435731727,0.7767070564268272
G4700970,470,970,13,0.1496385253595878,0.8503614746404122
G4700990,470,990,10,0.299419879703921,0.7005801202960791
G4701010,470,1010,8,0.3666835900610219,0.6333164099389781
G4701030,470,1030,9,0.252835914470771,0.747164085529229
G4701050,470,1050,14,0.2992661153838126,0.7007338846161874
G4701070,470,1070,15,0.1833043315833121,0.8166956684166878
G4701090,470,1090,10,0.2411863377524568,0.7588136622475432
G4701110,470,1110,6,0.3078661101641158,0.6921338898358842
G4701130,470,1130,12,0.1996406067334504,0.8003593932665496
G4701150,470,1150,17,0.2347090372970338,0.7652909627029661
G4701170,470,1170,7,0.3350257843087974,0.6649742156912026
G4701190,470,1190,10,0.1704085858313146,0.8295914141686854
G4701210,470,1210,10,0.2119974289773841,0.7880025710226158
G4701230,470,1230,18,0.1170448123498454,0.8829551876501546
G4701250,470,1250,9,0.2778233596709037,0.7221766403290963
G4701270,470,1270,9,0.3119041344105803,0.6880958655894197
G4701290,470,1290,8,0.2434808935945638,0.7565191064054362
G4701310,470,1310,13,0.1571402872742467,0.8428597127257532
G4701330,470,1330,11,0.213691623207268,0.786308376792732
G4701350,470,1350,9,0.4997195125461923,0.5002804874538076
G4701370,470,1370,9,0.2159833974968043,0.7840166025031956
G4701390,470,1390,17,0.1293211318338777,0.8706788681661223
G4701410,470,1410,11,0.1611695669787919,0.8388304330212081
G4701430,470,1430,14,0.145135022944159,0.854864977055841
G4701450,470,1450,18,0.1639337787498218,0.8360662212501782
G4701470,470,1470,7,0.3878104901768986,0.6121895098231014
G4701490,470,1490,12,0.3229966623879168,0.6770033376120832
G4701510,470,1510,6,0.2741277178473036,0.7258722821526964
G4701530,470,1530,6,0.2722748325708637,0.7277251674291363
G4701550,470,1550,13,0.3571893496097363,0.6428106503902636
G4701570,470,1570,8,0.2861039325774831,0.7138960674225169
G4701590,470,1590,9,0.2592857546036156,0.7407142453963844
G4701610,470,1610,9,0.2959416302320678,0.7040583697679321
G4701630,470,1630,11,0.188869639333064,0.811130360666936
G4701650,470,1650,12,0.2250496841238903,0.7749503158761096
G4701670,470,1670,11,0.2443414150852621,0.7556585849147379
G4701690,470,1690,9,0.2052048601749175,0.7947951398250824
G4701710,470,1710,14,0.3386113974633424,0.6613886025366575
G4701730,470,1730,9,0.306974621531163,0.6930253784688369
G4701750,470,1750,7,0.2896823189957097,0.7103176810042903
G4701770,470,1770,7,0.3250498258900278,0.6749501741099722
G4701790,470,1790,12,0.5001262838232445,0.4998737161767554
G4701810,470,1810,15,0.3422526373183527,0.6577473626816472
G4701830,470,1830,9,0.2493325694099107,0.7506674305900893
G4701850,470,1850,12,0.2788339518895331,0.7211660481104669
G4701870,470,1870,9,0.140136957121004,0.859863042878996
G4701890,470,1890,11,0.424667449249032,0.5753325507509679
G4800010,480,10,11,0.1445996337057964,0.8554003662942036
G4800030,480,30,10,0.2717527166859148,0.7282472833140852
G4800050,480,50,13,0.132390094995553,0.8676099050044469
G4800070,480,70,8,0.2975182601918568,0.7024817398081431
G4800090,480,90,10,0.1827507663266697,0.8172492336733302
G4800110,480,110,8,0.2437064710032051,0.7562935289967949
G4800130,480,130,14,0.1175461136959452,0.8824538863040547
G4800150,480,150,18,0.0840303632586648,0.9159696367413352
G4800170,480,170,5,0.2430988531370861,0.7569011468629139
G4800190,480,190,8,0.5616083923674589,0.4383916076325411
G4800210,480,210,12,0.2035638122998659,0.796436187700134
G4800230,480,230,9,0.2175739411641891,0.782426058835811
G4800250,480,250,10,0.2563082273203097,0.7436917726796903
G4800270,480,270,13,0.1717421881610937,0.8282578118389063
G4800290,480,290,14,0.1206817750578869,0.8793182249421131
G4800310,480,310,11,0.4584165844204092,0.5415834155795908
G4800330,480,330,13,0.1968409407174227,0.8031590592825772
G4800350,480,350,15,0.1742349321681371,0.8257650678318629
G4800370,480,370,13,0.3093175576712005,0.6906824423287994
G4800390,480,390,10,0.1865805290379373,0.8134194709620627
G4800410,480,410,14,0.1163166828306599,0.88368331716934
G4800430,480,430,20,0.0984357656243102,0.9015642343756898
G4800450,480,450,12,0.3492009990145498,0.6507990009854502
G4800470,480,470,9,0.2739616225762492,0.7260383774237509
G4800490,480,490,18,0.1133292416432621,0.8866707583567378
G4800510,480,510,14,0.0924820587867203,0.9075179412132796
G4800530,480,530,14,0.3457789071025349,0.654221092897465
G4800550,480,550,7,0.2217709990624493,0.7782290009375508
G4800570,480,570,13,0.1739684951583845,0.8260315048416155
G4800590,480,590,10,0.2454606439156457,0.7545393560843543
G4800610,480,610,18,0.1017149676644154,0.8982850323355845
G4800630,480,630,8,0.3757304116426294,0.6242695883573706
G4800650,480,650,7,0.4271047237700676,0.5728952762299324
G4800670,480,670,9,0.328281066298828,0.671718933701172
G4800690,480,690,4,0.4435947058569198,0.5564052941430802
G4800710,480,710,12,0.2160070634404252,0.7839929365595747
G4800730,480,730,14,0.1403185195054165,0.8596814804945835
G4800750,480,750,12,0.1485228365583455,0.8514771634416545
G4800770,480,770,14,0.2265065371768416,0.7734934628231583
G4800790,480,790,5,0.465797687909378,0.5342023120906221
G4800810,480,810,16,0.2521264748550432,0.7478735251449569
G4800830,480,830,21,0.1138088790656837,0.8861911209343163
G4800850,480,850,10,0.2212338918444148,0.7787661081555852
G4800870,480,870,13,0.1535583039439853,0.8464416960560146
G4800890,480,890,16,0.1229626543891458,0.8770373456108542
G4800910,480,910,9,0.3581965225055113,0.6418034774944887
G4800930,480,930,17,0.175334301539779,0.824665698460221
G4800950,480,950,12,0.1520299501665378,0.8479700498334621
G4800970,480,970,17,0.1382006948691475,0.8617993051308526
G4800990,480,990,10,0.1916754112941481,0.8083245887058519
G4801010,480,1010,8,0.1769296467620398,0.8230703532379602
G4801030,480,1030,14,0.1792162277513745,0.8207837722486255
G4801050,480,1050,8,0.3271653654100166,0.6728346345899834
G4801070,480,1070,8,0.1785061225986675,0.8214938774013325
G4801090,480,1090,16,0.2168987103937484,0.7831012896062516
G4801110,480,1110,9,0.1881254142264418,0.8118745857735581
G4801130,480,1130,10,0.177086280474207,0.822913719525793
G4801150,480,1150,12,0.2874591147326925,0.7125408852673074
G4801170,480,1170,11,0.3586169618595888,0.6413830381404111
G4801190,480,1190,4,0.3352522843751637,0.6647477156248363
G4801210,480,1210,13,0.1667080132765047,0.8332919867234954
G4801230,480,1230,14,0.1462117681506121,0.8537882318493878
G4801250,480,1250,8,0.2245410425146327,0.7754589574853673
G4801270,480,1270,14,0.1553745560858023,0.8446254439141976
G4801290,480,1290,17,0.1678809340238012,0.8321190659761988
G4801310,480,1310,10,0.2080047331247801,0.7919952668752199
G4801330,480,1330,13,0.2155288023218264,0.7844711976781735
G4801350,480,1350,12,0.174856428061897,0.825143571938103
G4801370,480,1370,8,0.3183156891928029,0.681684310807197
G4801390,480,1390,7,0.2338144700638922,0.7661855299361078
G4801410,480,1410,13,0.2318614709507043,0.7681385290492957
G4801430,480,1430,11,0.3312041259861765,0.6687958740138236
G4801450,480,1450,11,0.2002416165723116,0.7997583834276883
G4801470,480,1470,14,0.1306837142429162,0.8693162857570838
G4801490,480,1490,16,0.1617379128601384,0.8382620871398615
G4801510,480,1510,12,0.2308925710393055,0.7691074289606945
G4801530,480,1530,7,0.5850886689145419,0.4149113310854581
G4801550,480,1550,9,0.2009611967546914,0.7990388032453085
G4801570,480,1570,9,0.2108541602369566,0.7891458397630434
G4801590,480,1590,12,0.1603076005847053,0.8396923994152947
G4801610,480,1610,17,0.1905537601101145,0.8094462398898854
G4801630,480,1630,13,0.2121593542319903,0.7878406457680097
G4801650,480,1650,9,0.3398202043739212,0.6601797956260789
G4801670,480,1670,12,0.1301497928055258,0.8698502071944741
G4801690,480,1690,8,0.2143262859740995,0.7856737140259005
G4801710,480,1710,13,0.2471946432710928,0.7528053567289072
G4801730,480,1730,9,0.1939830296602895,0.8060169703397104
G4801750,480,1750,14,0.1469329525134503,0.8530670474865497
G4801770,480,1770,15,0.0864253533350439,0.913574646664956
G4801790,480,1790,7,0.2749776396541179,0.7250223603458821
G4801810,480,1810,14,0.2052346336978717,0.7947653663021282
G4801830,480,1830,7,0.4765332081552201,0.52346679184478
G4801850,480,1850,18,0.1126886185182901,0.8873113814817098
G4801870,480,1870,9,0.2421930249415052,0.7578069750584948
G4801890,480,1890,6,0.4310734051814471,0.5689265948185529
G4801910,480,1910,8,0.1612896919851064,0.8387103080148935
G4801930,480,1930,13,0.2873559997509477,0.7126440002490523
G4801950,480,1950,6,0.2364353100368304,0.7635646899631696
G4801970,480,1970,11,0.1937998287669003,0.8062001712330996
G4801990,480,1990,8,0.2010174089330684,0.7989825910669316
G4802010,480,2010,16,0.1147892322692439,0.885210767730756
G4802030,480,2030,8,0.2951483641006317,0.7048516358993683
G4802050,480,2050,11,0.150328769769719,0.849671230230281
G4802070,480,2070,9,0.2684307620932265,0.7315692379067735
G4802090,480,2090,9,0.3577299277058615,0.6422700722941386
G4802110,480,2110,10,0.2229379535559373,0.7770620464440626
G4802130,480,2130,14,0.2725826308352696,0.7274173691647303
G4802150,480,2150,18,0.0965058573071514,0.9034941426928486
G4802170,480,2170,19,0.1518243896958257,0.8481756103041742
G4802190,480,2190,7,0.5245648267668382,0.4754351732331617
G4802210,480,2210,9,0.1975556354895583,0.8024443645104417
G4802230,480,2230,8,0.3420544688322419,0.6579455311677581
G4802250,480,2250,16,0.1341816150279076,0.8658183849720924
G4802270,480,2270,15,0.1517187097210419,0.848281290278958
G4802290,480,2290,16,0.1869203505248924,0.8130796494751076
G4802310,480,2310,9,0.245598140392565,0.7544018596074349
G4802330,480,2330,12,0.1593521650740638,0.8406478349259362
G4802350,480,2350,8,0.2452398953891076,0.7547601046108923
G4802370,480,2370,9,0.4901430266132274,0.5098569733867726
G4802390,480,2390,11,0.2601347767744721,0.7398652232255278
G4802410,480,2410,14,0.1180105117139438,0.8819894882860562
G4802430,480,2430,12,0.1941730888184943,0.8058269111815056
G4802450,480,2450,14,0.2586833019326197,0.7413166980673803
G4802470,480,2470,9,0.2099749729968209,0.7900250270031791
G4802490,480,2490,13,0.1413582923762146,0.8586417076237853
G4802510,480,2510,14,0.1767712407979727,0.8232287592020273
G4802530,480,2530,12,0.2771709781692962,0.7228290218307039
G4802550,480,2550,11,0.1493904368797002,0.8506095631202998
G4802570,480,2570,10,0.156160541951236,0.8438394580487639
G4802590,480,2590,6,0.2814323091718682,0.7185676908281318
G4802610,480,2610,15,0.1633125233661517,0.8366874766338483
G4802630,480,2630,10,0.1854265384420202,0.8145734615579797
G4802650,480,2650,9,0.3213157336080998,0.6786842663919002
G4802670,480,2670,8,0.4091595860172752,0.5908404139827248
G4802690,480,2690,8,0.1947367885648142,0.8052632114351858
G4802710,480,2710,10,0.2275512952216029,0.7724487047783971
G4802730,480,2730,11,0.1840875243217936,0.8159124756782064
G4802750,480,2750,10,0.2232011327131189,0.7767988672868811
G4802770,480,2770,11,0.2059588104982405,0.7940411895017595
G4802790,480,2790,7,0.3716405384489305,0.6283594615510695
G4802810,480,2810,15,0.265683875517188,0.734316124482812
G4802830,480,2830,16,0.2239261005176326,0.7760738994823673
G4802850,480,2850,9,0.1870014750811259,0.812998524918874
G4802870,480,2870,14,0.1432682157935769,0.856731784206423
G4802890,480,2890,19,0.1295714716990503,0.8704285283009496
G4802910,480,2910,13,0.1301912259527569,0.8698087740472431
G4802930,480,2930,10,0.1903952046605764,0.8096047953394235
G4802950,480,2950,6,0.2324985750325525,0.7675014249674474
G4802970,480,2970,13,0.1969810063004179,0.8030189936995821
G4802990,480,2990,11,0.2273650001370041,0.7726349998629958
G4803010,480,3010,8,0.2837440770903303,0.7162559229096697
G4803030,480,3030,7,0.3056933728842562,0.6943066271157439
G4803050,480,3050,10,0.2788740136420128,0.7211259863579871
G4803070,480,3070,24,0.1025884475607003,0.8974115524392997
G4803090,480,3090,19,0.1110125069568533,0.8889874930431466
G4803110,480,3110,17,0.09211221732619,0.90788778267381
G4803130,480,3130,14,0.1977088609319848,0.8022911390680152
G4803150,480,3150,9,0.2263253569581289,0.7736746430418711
G4803170,480,3170,11,0.188635970856059,0.811364029143941
G4803190,480,3190,12,0.1805592470235995,0.8194407529764005
G4803210,480,3210,12,0.1621778232080521,0.8378221767919478
G4803230,480,3230,9,0.1863362679805211,0.8136637320194788
G4803250,480,3250,13,0.1782425342544475,0.8217574657455524
G4803270,480,3270,6,0.7590212383480485,0.2409787616519515
G4803290,480,3290,11,0.2602027992101708,0.7397972007898291
G4803310,480,3310,15,0.1408319259601941,0.8591680740398059
G4803330,480,3330,19,0.126224396565214,0.873775603434786
G4803350,480,3350,13,0.1943471267249889,0.805652873275011
G4803370,480,3370,11,0.2392901162490169,0.760709883750983
G4803390,480,3390,13,0.1807634321489795,0.8192365678510204
G4803410,480,3410,12,0.2017053434978481,0.7982946565021518
G4803430,480,3430,10,0.1653771366622473,0.8346228633377527
G4803450,480,3450,10,0.1611574181906415,0.8388425818093584
G4803470,480,3470,10,0.1576123845966323,0.8423876154033676
G4803490,480,3490,11,0.2121648745709514,0.7878351254290485
G4803510,480,3510,12,0.1196578698963159,0.880342130103684
G4803530,480,3530,16,0.1994416637336036,0.8005583362663964
G4803550,480,3550,12,0.4830577931372667,0.5169422068627332
G4803570,480,3570,7,0.3646430189628422,0.6353569810371578
G4803590,480,3590,12,0.1589789973202632,0.8410210026797367
G4803610,480,3610,12,0.2370471905799918,0.7629528094200082
G4803630,480,3630,8,0.274692583048983,0.725307416951017
G4803650,480,3650,10,0.3109983445926622,0.6890016554073377
G4803670,480,3670,8,0.2779241776745288,0.7220758223254712
G4803690,480,3690,6,0.5015194746347525,0.4984805253652474
G4803710,480,3710,17,0.1977795113028432,0.8022204886971568
G4803730,480,3730,15,0.135878462321958,0.8641215376780419
G4803750,480,3750,11,0.1587864520877763,0.8412135479122237
G4803770,480,3770,13,0.1540110722703011,0.8459889277296989
G4803790,480,3790,7,0.2843447688458316,0.7156552311541684
G4803810,480,3810,10,0.2152761737252818,0.7847238262747182
G4803830,480,3830,8,0.1892081192373688,0.8107918807626311
G4803850,480,3850,8,0.4948980571209194,0.5051019428790806
G4803870,480,3870,14,0.259299194586682,0.740700805413318
G4803890,480,3890,16,0.2769036639700565,0.7230963360299435
G4803910,480,3910,11,0.3007345422326292,0.6992654577673707
G4803930,480,3930,8,0.3859953689081405,0.6140046310918594
G4803950,480,3950,16,0.2397225477651829,0.760277452234817
G4803970,480,3970,7,0.2319155008292532,0.7680844991707468
G4803990,480,3990,20,0.1282708685808057,0.8717291314191943
G4804010,480,4010,14,0.136683353386449,0.863316646613551
G4804030,480,4030,9,0.1421172182209404,0.8578827817790595
G4804050,480,4050,10,0.131224147461868,0.8687758525381319
G4804070,480,4070,13,0.1088165142657867,0.8911834857342132
G4804090,480,4090,12,0.4007844880933486,0.5992155119066513
G4804110,480,4110,16,0.1992225496119325,0.8007774503880675
G4804130,480,4130,8,0.4117518519362724,0.5882481480637276
G4804150,480,4150,13,0.2374178751483501,0.7625821248516499
G4804170,480,4170,11,0.2263291209831591,0.7736708790168408
G4804190,480,4190,10,0.383421493654385,0.6165785063456151
G4804210,480,4210,6,0.2386679856793981,0.7613320143206019
G4804230,480,4230,11,0.1944060622882698,0.8055939377117302
G4804250,480,4250,7,0.3569263932343237,0.6430736067656764
G4804270,480,4270,12,0.186340745783041,0.813659254216959
G4804290,480,4290,11,0.2662730139343713,0.7337269860656287
G4804310,480,4310,10,0.3270716343191004,0.6729283656808995
G4804330,480,4330,14,0.1214079636126412,0.8785920363873587
G4804350,480,4350,6,0.3879432589911977,0.6120567410088023
G4804370,480,4370,2,0.8793590217272289,0.1206409782727711
G4804390,480,4390,13,0.1597046401582904,0.8402953598417096
G4804410,480,4410,12,0.3614905699655985,0.6385094300344014
G4804430,480,4430,7,0.3673799771832081,0.6326200228167919
G4804450,480,4450,7,0.567280448588193,0.4327195514118069
G4804470,480,4470,8,0.2729181800218377,0.7270818199781622
G4804490,480,4490,11,0.2690268624860059,0.7309731375139941
G4804510,480,4510,13,0.2178363129099867,0.7821636870900133
G4804530,480,4530,15,0.2101559250504704,0.7898440749495296
G4804550,480,4550,12,0.286714727616973,0.713285272383027
G4804570,480,4570,17,0.1336843436332328,0.8663156563667671
G4804590,480,4590,9,0.3538825532376723,0.6461174467623276
G4804610,480,4610,11,0.2706417581931517,0.7293582418068483
G4804630,480,4630,12,0.1496051653709318,0.8503948346290682
G4804650,480,4650,11,0.3335067135821252,0.6664932864178748
G4804670,480,4670,11,0.3685358848618097,0.6314641151381903
G4804690,480,4690,17,0.1887979884966232,0.8112020115033768
G4804710,480,4710,16,0.1799553069372387,0.8200446930627613
G4804730,480,4730,12,0.140826516623756,0.859173483376244
G4804750,480,4750,10,0.2426000250672847,0.7573999749327152
G4804770,480,4770,16,0.1139788158099531,0.8860211841900468
G4804790,480,4790,13,0.1285707860590197,0.8714292139409803
G4804810,480,4810,10,0.1965182432214158,0.8034817567785841
G4804830,480,4830,10,0.3096122103598651,0.6903877896401349
G4804850,480,4850,12,0.1908518355319941,0.8091481644680059
G4804870,480,4870,12,0.1940338400378189,0.8059661599621811
G4804890,480,4890,16,0.1070275113631059,0.892972488636894
G4804910,480,4910,12,0.1612289666166079,0.8387710333833921
G4804930,480,4930,12,0.1164659720936493,0.8835340279063507
G4804950,480,4950,10,0.2112989369805378,0.7887010630194622
G4804970,480,4970,11,0.2379293496706322,0.7620706503293677
G4804990,480,4990,12,0.2152330448321988,0.7847669551678012
G4805010,480,5010,4,0.6412850354480053,0.3587149645519947
G4805030,480,5030,11,0.2756458468161,0.7243541531839
G4805050,480,5050,13,0.142982125761901,0.8570178742380989
G4805070,480,5070,14,0.1672387439240105,0.8327612560759894
G4900010,490,10,44,0.0865795071682994,0.9134204928317006
G4900030,490,30,39,0.0918691553079597,0.9081308446920404
G4900050,490,50,28,0.0794692067430367,0.9205307932569632
G4900070,490,70,21,0.0913844987003138,0.9086155012996862
G4900090,490,90,21,0.1325248717998058,0.8674751282001941
G4900110,490,110,19,0.3363950250821787,0.6636049749178212
G4900130,490,130,24,0.1031834359489427,0.8968165640510573
G4900150,490,150,49,0.0838450912262805,0.9161549087737194
G4900170,490,170,62,0.0411687846548699,0.95883121534513
G4900190,490,190,45,0.0790064395816505,0.9209935604183496
G4900210,490,210,32,0.080398505331342,0.919601494668658
G4900230,490,230,38,0.0900078939730025,0.9099921060269976
G4900250,490,250,39,0.0602815943165467,0.9397184056834532
G4900270,490,270,70,0.0970147708553679,0.902985229144632
G4900290,490,290,22,0.1012721444887317,0.8987278555112682
G4900310,490,310,44,0.0474357385268253,0.9525642614731746
G4900330,490,330,19,0.1047202998559983,0.8952797001440016
G4900350,490,350,23,0.0814646079208985,0.9185353920791014
G4900370,490,370,69,0.0339751208827932,0.9660248791172068
G4900390,490,390,32,0.0644293235995622,0.9355706764004378
G4900410,490,410,73,0.0258641653703178,0.974135834629682
G4900430,490,430,29,0.1115695174617876,0.8884304825382123
G4900450,490,450,19,0.1828696368249742,0.8171303631750257
G4900470,490,470,43,0.0439172999861529,0.9560827000138472
G4900490,490,490,46,0.0531797518425204,0.9468202481574796
G4900510,490,510,22,0.1292902507882595,0.8707097492117405
G4900530,490,530,27,0.0705506827114076,0.9294493172885924
G4900550,490,550,41,0.0686056991407984,0.9313943008592016
G4900570,490,570,29,0.076020450881587,0.923979549118413
G5000010,500,10,19,0.1878788128158303,0.8121211871841697
G5000030,500,30,21,0.1199087844748644,0.8800912155251356
G5000050,500,50,19,0.1411273164351401,0.8588726835648599
G5000070,500,70,17,0.1181721139856738,0.8818278860143262
G5000090,500,90,14,0.2473656188416643,0.7526343811583356
G5000110,500,110,15,0.1641013279845924,0.8358986720154076
G5000130,500,130,4,0.4055482549765527,0.5944517450234472
G5000150,500,150,9,0.2195961791596245,0.7804038208403755
G5000170,500,170,15,0.289455011639596,0.710544988360404
G5000190,500,190,13,0.1485850378841996,0.8514149621158004
G5000210,500,210,27,0.1102388111238246,0.8897611888761754
G5000230,500,230,12,0.1813495331833384,0.8186504668166615
G5000250,500,250,15,0.1860771939792463,0.8139228060207536
G5000270,500,270,16,0.1356002361202433,0.8643997638797567
G5100010,510,10,6,0.2314103431355934,0.7685896568644066
G5100030,510,30,11,0.2332263519776446,0.7667736480223553
G5100050,510,50,6,0.3690922193705551,0.6309077806294449
G5100070,510,70,8,0.2968988966897996,0.7031011033102004
G5100090,510,90,10,0.178663017423572,0.8213369825764281
G5100110,510,110,6,0.3930104476209191,0.6069895523790809
G5100130,510,130,5,0.3472568864941256,0.6527431135058743
G5100150,510,150,7,0.2181738265211852,0.7818261734788148
G5100170,510,170,6,0.3881380717561462,0.6118619282438538
G5100190,510,190,10,0.4023955391572887,0.5976044608427112
G5100210,510,210,7,0.2830429778139933,0.7169570221860067
G5100230,510,230,8,0.1752070180286467,0.8247929819713533
G5100250,510,250,7,0.505138780913778,0.494861219086222
G5100270,510,270,4,0.7590852986741701,0.2409147013258299
G5100290,510,290,8,0.2948910982989059,0.7051089017010941
G5100310,510,310,7,0.2093013028291842,0.7906986971708158
G5100330,510,330,10,0.483324697246557,0.516675302753443
G5100350,510,350,8,0.3197797753380511,0.6802202246619489
G5100360,510,360,6,0.3193981127016994,0.6806018872983006
G5100370,510,370,8,0.3015194906833617,0.6984805093166382
G5100410,510,410,13,0.1850037262433246,0.8149962737566754
G5100430,510,430,7,0.2483126431734015,0.7516873568265985
G5100450,510,450,5,0.4235361675784962,0.5764638324215037
G5100470,510,470,12,0.1543422528199958,0.8456577471800042
G5100490,510,490,7,0.3966954789701793,0.6033045210298207
G5100510,510,510,5,0.7455128888929773,0.2544871111070227
G5100530,510,530,9,0.3575014030773452,0.6424985969226548
G5100550,510,550,4,0.8140180983814388,0.1859819016185612
G5100570,510,570,4,0.5598664005323154,0.4401335994676846
G5100590,510,590,9,0.2115697539338965,0.7884302460661035
G5100610,510,610,12,0.1968834380389872,0.8031165619610128
G5100630,510,630,7,0.5661126992014169,0.433887300798583
G5100650,510,650,6,0.4968020102035567,0.5031979897964433
G5100670,510,670,8,0.3443412588725653,0.6556587411274347
G5100690,510,690,8,0.3718634118206484,0.6281365881793516
G5100710,510,710,7,0.3292582735832655,0.6707417264167345
G5100730,510,730,5,0.5632744416772703,0.4367255583227297
G5100750,510,750,10,0.2307069538645385,0.7692930461354615
G5100770,510,770,7,0.4348350549966672,0.5651649450033327
G5100790,510,790,5,0.3193789605832508,0.6806210394167491
G5100810,510,810,7,0.2128163318653675,0.7871836681346325
G5100830,510,830,10,0.306485891078078,0.693514108921922
G5100850,510,850,11,0.2084912294982468,0.7915087705017532
G5100870,510,870,10,0.2816599631750283,0.7183400368249717
G5100890,510,890,6,0.703007377177179,0.296992622822821
G5100910,510,910,8,0.3551897159102123,0.6448102840897876
G5100930,510,930,7,0.4126441326643554,0.5873558673356446
G5100950,510,950,5,0.4053595559911589,0.5946404440088411
G5100970,510,970,5,0.6701465021418443,0.3298534978581556
G5100990,510,990,6,0.3468160531345542,0.6531839468654457
G5101010,510,1010,6,0.3922448320312849,0.6077551679687151
G5101030,510,1030,5,0.4675329239970906,0.5324670760029093
G5101050,510,1050,11,0.2714348953817754,0.7285651046182247
G5101070,510,1070,13,0.2163994079929116,0.7836005920070883
G5101090,510,1090,10,0.3087578457865992,0.6912421542134009
G5101110,510,1110,4,0.3186375609634413,0.6813624390365587
G5101130,510,1130,9,0.2805433710541249,0.719456628945875
G5101150,510,1150,5,0.3588007008240215,0.6411992991759785
G5101170,510,1170,6,0.2184106580635675,0.7815893419364325
G5101190,510,1190,5,0.5946218058919842,0.4053781941080158
G5101210,510,1210,8,0.1872558296373951,0.8127441703626048
G5101230,510,1230,9,0.2332870467515171,0.7667129532484829
G5101250,510,1250,10,0.2545719443736011,0.7454280556263988
G5101270,510,1270,7,0.4091642251449661,0.5908357748550339
G5101290,510,1290,7,0.2549481359996931,0.7450518640003069
G5101310,510,1310,6,0.3304875493618809,0.6695124506381191
G5101330,510,1330,5,0.4325125734609262,0.5674874265390737
G5101350,510,1350,3,0.4012552965868672,0.5987447034131328
G5101370,510,1370,15,0.2336357895186268,0.7663642104813732
G5101390,510,1390,7,0.1897828456037821,0.8102171543962179
G5101410,510,1410,6,0.2855367638666014,0.7144632361333986
G5101430,510,1430,9,0.6079454250368292,0.3920545749631707
G5101450,510,1450,6,0.3169530757392982,0.6830469242607018
G5101470,510,1470,6,0.3188330531022046,0.6811669468977954
G5101490,510,1490,8,0.3871598169509391,0.6128401830490608
G5101510,510,1510,8,0.3341972816109682,0.6658027183890318
G5101530,510,1530,15,0.2477580679796377,0.7522419320203622
G5101550,510,1550,8,0.1679527462206831,0.8320472537793169
G5101570,510,1570,6,0.389634859916005,0.6103651400839949
G5101590,510,1590,5,0.5272834790862367,0.4727165209137632
G5101610,510,1610,9,0.1545791582189917,0.8454208417810083
