gisjoin,state,county,year,religious_diversity_index,source,rdi_zscore
G4200510,Pennsylvania,Fayette,1870,0.7263267429760666,churches_proxy,0.5664282365247368
G4200530,Pennsylvania,Forest,1870,0.7,churches_proxy,0.4203372570192948
G4200550,Pennsylvania,Franklin,1870,0.8049991988463387,churches_proxy,1.0029932969515127
G4200570,Pennsylvania,Fulton,1870,0.5483234714003944,churches_proxy,-0.4213381697984358
G4200590,Pennsylvania,Greene,1870,0.6696,churches_proxy,0.2516431735543233
G4200610,Pennsylvania,Huntingdon,1870,0.7714623039298364,churches_proxy,0.8168921209580775
G4200630,Pennsylvania,Indiana,1870,0.7401678894837729,churches_proxy,0.6432347998215101
G4200650,Pennsylvania,Jefferson,1870,0.7739984882842026,churches_proxy,0.830965781983012
G4200670,Pennsylvania,Juniata,1870,0.740484429065744,churches_proxy,0.644991324645885
G4200710,Pennsylvania,Lancaster,1870,0.8299105877502642,churches_proxy,1.1412302679708273
G4200730,Pennsylvania,Lawrence,1870,0.6297041080149381,churches_proxy,0.0302549849872999
G4200750,Pennsylvania,Lebanon,1870,0.7615933412604043,churches_proxy,0.7621277916070953
G4200770,Pennsylvania,Lehigh,1870,0.7551020408163265,churches_proxy,0.7261066080903362
G4200790,Pennsylvania,Luzerne,1870,0.8336396137525477,churches_proxy,1.1619231832232044
G4200810,Pennsylvania,Lycoming,1870,0.8243727598566308,churches_proxy,1.1105000442569053
G4200830,Pennsylvania,McKean,1870,0.71875,churches_proxy,0.5243837723143022
G4200850,Pennsylvania,Mercer,1870,0.7995567867036011,churches_proxy,0.9727925493114548
G4200870,Pennsylvania,Mifflin,1870,0.7453703703703703,churches_proxy,0.6721041335356085
G4200890,Pennsylvania,Monroe,1870,0.7845993756503642,churches_proxy,0.8897916694221577
G4200910,Pennsylvania,Montgomery,1870,0.8484848484848485,churches_proxy,1.2443015801635942
G4200930,Pennsylvania,Montour,1870,0.8376068376068376,churches_proxy,1.1839378934863565
G4200950,Pennsylvania,Northampton,1870,0.69,churches_proxy,0.3648457821952909
G4200970,Pennsylvania,Northumberland,1870,0.8400666389004582,churches_proxy,1.197587693642056
G4200990,Pennsylvania,Perry,1870,0.8191000918273645,churches_proxy,1.0812412317367692
G4201010,Pennsylvania,Philadelphia,1870,0.8300811921547663,churches_proxy,1.1421769769725567
G4201030,Pennsylvania,Pike,1870,0.6399999999999999,churches_proxy,0.0873884080752716
G4201050,Pennsylvania,Potter,1870,0.6599999999999999,churches_proxy,0.1983713577232793
G4201070,Pennsylvania,Schuylkill,1870,0.8479627144975638,churches_proxy,1.2414041816625776
G4201090,Pennsylvania,Snyder,1870,0.548828125,churches_proxy,-0.4185377725467001
G4201110,Pennsylvania,Somerset,1870,0.7310682155646782,churches_proxy,0.5927393672027012
G4201130,Pennsylvania,Sullivan,1870,0.6592797783933518,churches_proxy,0.1943747418079777
G4201150,Pennsylvania,Susquehanna,1870,0.7233136094674556,churches_proxy,0.549707914301292
G4201170,Pennsylvania,Tioga,1870,0.7596952908587258,churches_proxy,0.7515952299991517
G4201190,Pennsylvania,Union,1870,0.833648393194707,churches_proxy,1.1619719016425594
G4201210,Pennsylvania,Venango,1870,0.7753099173553719,churches_proxy,0.8382430953116379
G4201230,Pennsylvania,Warren,1870,0.7424,churches_proxy,0.6556211102730709
G4201250,Pennsylvania,Washington,1870,0.6750780437044746,churches_proxy,0.2820416459854876
G4201270,Pennsylvania,Wayne,1870,0.7011245674740485,churches_proxy,0.4265776477867006
G4201290,Pennsylvania,Westmoreland,1870,0.787703274671419,churches_proxy,0.9070156628604688
G4201310,Pennsylvania,Wyoming,1870,0.55859375,churches_proxy,-0.3643468791638839
G4201330,Pennsylvania,York,1870,0.7755748620083661,churches_proxy,0.8397133122657762
G4400010,Rhode Island,Bristol,1870,0.828125,churches_proxy,1.131321778201844
G4400030,Rhode Island,Kent,1870,0.682825484764543,churches_proxy,0.3250333390390116
G4400050,Rhode Island,Newport,1870,0.8260869565217391,churches_proxy,1.1200123743654302
G4400070,Rhode Island,Providence,1870,0.7953375906751814,churches_proxy,0.949379608292596
G4400090,Rhode Island,Washington,1870,0.6301775147928995,churches_proxy,0.0328819890173755
G4500010,South Carolina,Abbeville,1870,0.6673877771768524,churches_proxy,0.2393672228447451
G4500070,South Carolina,Anderson,1870,0.6530612244897959,churches_proxy,0.1598670690698891
G4500110,South Carolina,Barnwell,1870,0.4970414201183432,churches_proxy,-0.7059098355625576
G4500130,South Carolina,Beaufort,1870,0.658685150178534,churches_proxy,0.1910750621467572
G4500190,South Carolina,Charleston,1870,0.7689442211547888,churches_proxy,0.8029189082664463
G4500230,South Carolina,Chester,1870,0.7162629757785467,churches_proxy,0.5105829081171558
G4500250,South Carolina,Chesterfield,1870,0.3935999999999999,churches_proxy,-1.2799215315881822
G4500270,South Carolina,Clarendon,1870,0.485,churches_proxy,-0.7727294516967871
G4500290,South Carolina,Colleton,1870,0.6748849441157134,churches_proxy,0.2809701078886613
G4500310,South Carolina,Darlington,1870,0.6188271604938271,churches_proxy,-0.0301028009656743
G4500370,South Carolina,Edgefield,1870,0.6014122230338446,churches_proxy,-0.1267408573278967
G4500390,South Carolina,Fairfield,1870,0.6862244897959184,churches_proxy,0.3438949192515351
G4500430,South Carolina,Georgetown,1870,0.5651577503429356,churches_proxy,-0.3279222731864076
G4500450,South Carolina,Greenville,1870,0.5176219295122819,churches_proxy,-0.5917055536726651
G4500510,South Carolina,Horry,1870,0.5293005671077504,churches_proxy,-0.5268990712619046
G4500550,South Carolina,Kershaw,1870,0.7109375,churches_proxy,0.4810310576080492
G4500570,South Carolina,Lancaster,1870,0.6721536351165981,churches_proxy,0.2658136714325629
G4500590,South Carolina,Laurens,1870,0.5266666666666666,churches_proxy,-0.541514973263438
G4500630,South Carolina,Lexington,1870,0.6658977316416763,churches_proxy,0.231098740414561
G4500670,South Carolina,Marion,1870,0.5413302575932335,churches_proxy,-0.4601445445903303
G4500690,South Carolina,Marlboro,1870,0.5059171597633136,churches_proxy,-0.6566570472572285
G4500710,South Carolina,Newberry,1870,0.7612847222222222,churches_proxy,0.7604152190483462
G4500730,South Carolina,Oconee,1870,0.59125,churches_proxy,-0.1831325316917461
G4500750,South Carolina,Orangeburg,1870,0.616111111111111,churches_proxy,-0.0451745595598483
G4500770,South Carolina,Pickens,1870,0.5322359396433471,churches_proxy,-0.5106102561460908
G4500790,South Carolina,Richland,1870,0.7466666666666667,churches_proxy,0.6792974728646464
G4500830,South Carolina,Spartanburg,1870,0.575410074031064,churches_proxy,-0.2710306170036758
G4500850,South Carolina,Sumter,1870,0.6775,churches_proxy,0.2954814386652864
G4500870,South Carolina,Union,1870,0.5751999999999999,churches_proxy,-0.2721963487842729
G4500890,South Carolina,Williamsburg,1870,0.6528,churches_proxy,0.1584174958499973
G4500910,South Carolina,York,1870,0.6210588935157644,churches_proxy,-0.0177185852856014
G4700010,Tennessee,Anderson,1870,0.5169753086419753,churches_proxy,-0.5952937482471947
G4700030,Tennessee,Bedford,1870,0.587762137316863,churches_proxy,-0.2024871961188343
G4700050,Tennessee,Benton,1870,0.5914202415660141,churches_proxy,-0.1821878361342991
G4700070,Tennessee,Bledsoe,1870,0.5207756232686981,churches_proxy,-0.5742052419039865
G4700090,Tennessee,Blount,1870,0.6646913580246914,churches_proxy,0.2244043952950347
G4700110,Tennessee,Bradley,1870,0.626984126984127,churches_proxy,0.0151614090979973
G4700130,Tennessee,Campbell,1870,0.4032,churches_proxy,-1.226649715757138
G4700150,Tennessee,Cannon,1870,0.6759002770083103,churches_proxy,0.2866043398534138
G4700170,Tennessee,Carroll,1870,0.6419834710743801,churches_proxy,0.0983949815940827
G4700190,Tennessee,Carter,1870,0.6122448979591837,churches_proxy,-0.0666287465382893
G4700210,Tennessee,Cheatham,1870,0.6599999999999999,churches_proxy,0.1983713577232793
G4700250,Tennessee,Claiborne,1870,0.5475000000000001,churches_proxy,-0.4259077340467626
G4700290,Tennessee,Cocke,1870,0.6272,churches_proxy,0.0163593203005471
G4700310,Tennessee,Coffee,1870,0.5680473372781064,churches_proxy,-0.3118875291199274
G4700350,Tennessee,Cumberland,1870,0.5986394557823129,churches_proxy,-0.1421273517410157
G4700370,Tennessee,Davidson,1870,0.7233653406492913,churches_proxy,0.5499949782587369
G4700390,Tennessee,Decatur,1870,0.6242603550295858,churches_proxy,4.6796813822194195e-05
G4700410,Tennessee,DeKalb,1870,0.7244897959183674,churches_proxy,0.5562347463842024
G4700430,Tennessee,Dickson,1870,0.63375,churches_proxy,0.0527062363102699
G4700450,Tennessee,Dyer,1870,0.6834319526627218,churches_proxy,0.3283987188493475
G4700470,Tennessee,Fayette,1870,0.699167657550535,churches_proxy,0.4157184660113514
G4700490,Tennessee,Fentress,1870,0.6399999999999999,churches_proxy,0.0873884080752716
G4700510,Tennessee,Franklin,1870,0.7197231833910035,churches_proxy,0.5297841104784031
G4700530,Tennessee,Gibson,1870,0.6827777777777777,churches_proxy,0.3247686059335103
G4700550,Tennessee,Giles,1870,0.5776323616894705,churches_proxy,-0.2586988150388601
G4700570,Tennessee,Grainger,1870,0.5546372819100092,churches_proxy,-0.386301904104654
G4700590,Tennessee,Greene,1870,0.7413494809688581,churches_proxy,0.6497916252361965
G4700610,Tennessee,Grundy,1870,0.695266272189349,churches_proxy,0.3940691032564524
G4700650,Tennessee,Hamilton,1870,0.6242603550295858,churches_proxy,4.6796813822194195e-05
G4700670,Tennessee,Hancock,1870,0.4828532235939644,churches_proxy,-0.7846422305856158
G4700690,Tennessee,Hardeman,1870,0.6428248076052512,churches_proxy,0.1030636820862172
G4700710,Tennessee,Hardin,1870,0.5821005917159763,churches_proxy,-0.2339039476364898
G4700730,Tennessee,Hawkins,1870,0.6057142857142856,churches_proxy,-0.1028680770355984
G4700750,Tennessee,Haywood,1870,0.6698393813206425,churches_proxy,0.2529715358071003
G4700770,Tennessee,Henderson,1870,0.5429962141698216,churches_proxy,-0.4508999058475682
G4700790,Tennessee,Henry,1870,0.6392318244170097,churches_proxy,0.0831256884728798
G4700810,Tennessee,Hickman,1870,0.6502835538752363,churches_proxy,0.1444533651721682
G4700850,Tennessee,Humphreys,1870,0.6977107180020812,churches_proxy,0.4076336935840393
G4700870,Tennessee,Jackson,1870,0.6666666666666667,churches_proxy,0.235365674272616
G4700890,Tennessee,Jefferson,1870,0.5967741935483871,churches_proxy,-0.1524779669704216
G4700910,Tennessee,Johnson,1870,0.6122448979591837,churches_proxy,-0.0666287465382893
G4700930,Tennessee,Knox,1870,0.6923076923076923,churches_proxy,0.3776515071546766
G4700950,Tennessee,Lake,1870,0.40625,churches_proxy,-1.209724815935817
G4700970,Tennessee,Lauderdale,1870,0.6341463414634148,churches_proxy,0.0549055935441486
G4700990,Tennessee,Lawrence,1870,0.765,churches_proxy,0.78103184337532
G4701010,Tennessee,Lewis,1870,0.53125,churches_proxy,-0.5160813806357694
G4701030,Tennessee,Lincoln,1870,0.7094866971244289,churches_proxy,0.4729803384836147
G4701070,Tennessee,McMinn,1870,0.6666666666666666,churches_proxy,0.2353656742726154
G4701090,Tennessee,McNairy,1870,0.5657439446366781,churches_proxy,-0.3246693945970889
G4701110,Tennessee,Macon,1870,0.4628099173553719,churches_proxy,-0.8958654929384813
G4701130,Tennessee,Madison,1870,0.640495867768595,churches_proxy,0.0901400514549747
G4701150,Tennessee,Marion,1870,0.6369362559838752,churches_proxy,0.0703872406814737
G4701170,Tennessee,Marshall,1870,0.7171444023796647,churches_proxy,0.5154740743216706
G4701190,Tennessee,Maury,1870,0.7442602040816326,churches_proxy,0.6659436570694138
G4701210,Tennessee,Meigs,1870,0.4763705103969753,churches_proxy,-0.8206157622018116
G4701230,Tennessee,Monroe,1870,0.7326869806094183,churches_proxy,0.6017221331753186
G4701250,Tennessee,Montgomery,1870,0.7296959600166597,churches_proxy,0.5851245187832046
G4701290,Tennessee,Morgan,1870,0.5599999999999999,churches_proxy,-0.3565433905167587
G4701310,Tennessee,Obion,1870,0.6920438957475995,churches_proxy,0.3761876611373718
G4701330,Tennessee,Overton,1870,0.7422839506172839,churches_proxy,0.6549771351331382
G4701350,Tennessee,Perry,1870,0.7455621301775148,churches_proxy,0.6731682369866498
G4701390,Tennessee,Polk,1870,0.5149999999999999,churches_proxy,-0.6062550272247761
G4701410,Tennessee,Putnam,1870,0.6436672967863895,churches_proxy,0.1077387788046802
G4701430,Tennessee,Rhea,1870,0.6419753086419753,churches_proxy,0.0983496870528529
G4701450,Tennessee,Roane,1870,0.6056941295036533,churches_proxy,-0.1029799268210835
G4701470,Tennessee,Robertson,1870,0.7112499999999999,churches_proxy,0.482765166196299
G4701490,Tennessee,Rutherford,1870,0.7177777777777778,churches_proxy,0.5189887678175245
G4701510,Tennessee,Scott,1870,0.3199999999999998,churches_proxy,-1.6883387862928507
G4701530,Tennessee,Sequatchie,1870,0.4081632653061224,churches_proxy,-1.1991078245791835
G4701550,Tennessee,Sevier,1870,0.4982698961937716,churches_proxy,-0.6990928406414049
G4701570,Tennessee,Shelby,1870,0.7366089965397924,churches_proxy,0.6234859780012882
G4701590,Tennessee,Smith,1870,0.5931336742147553,churches_proxy,-0.1726797456652747
G4701610,Tennessee,Stewart,1870,0.59105098855359,churches_proxy,-0.1842368755585616
G4701630,Tennessee,Sullivan,1870,0.7138429752066116,churches_proxy,0.4971539680359944
G4701650,Tennessee,Sumner,1870,0.7192636423405654,churches_proxy,0.5272340494153048
G4701670,Tennessee,Tipton,1870,0.7379972565157751,churches_proxy,0.6311896373519298
G4701730,Tennessee,Union,1870,0.4177777777777778,churches_proxy,-1.1457554769025902
G4701750,Tennessee,Van Buren,1870,0.72,churches_proxy,0.5313202066673025
G4701770,Tennessee,Warren,1870,0.6984,churches_proxy,0.4114586210474545
G4701790,Tennessee,Washington,1870,0.5457988165680474,churches_proxy,-0.4353478518052841
G4701810,Tennessee,Wayne,1870,0.6739130434782609,churches_proxy,0.2755768879131981
G4701830,Tennessee,Weakley,1870,0.6953125,churches_proxy,0.3943256281955433
G4701850,Tennessee,White,1870,0.7304890738813736,churches_proxy,0.5895256245888387
G4701870,Tennessee,Williamson,1870,0.625,churches_proxy,0.0041511958392664
G4701890,Tennessee,Wilson,1870,0.7212610534409842,churches_proxy,0.5383179781945127
G4800010,Texas,Anderson,1870,0.6153846153846153,churches_proxy,-0.0492059914915068
G4800050,Texas,Angelina,1870,0.5,churches_proxy,-0.6894922394607812
G4800090,Texas,Archer,1870,,churches_proxy,
G4800130,Texas,Atascosa,1870,,churches_proxy,
G4800150,Texas,Austin,1870,0.7768595041322314,churches_proxy,0.8468419808732085
G4800190,Texas,Bandera,1870,0.5,churches_proxy,-0.6894922394607812
G4800210,Texas,Bastrop,1870,0.7222222222222222,churches_proxy,0.5436516455170812
G4800230,Texas,Baylor,1870,,churches_proxy,
G4800250,Texas,Bee,1870,0.4444444444444444,churches_proxy,-0.997778210705247
G4800270,Texas,Bell,1870,0.4444444444444444,churches_proxy,-0.997778210705247
G4800290,Texas,Bexar,1870,0.7755102040816326,churches_proxy,0.8393545158944258
G4800295,Texas,Bexar District,1870,,churches_proxy,
G4800310,Texas,Blanco,1870,0.48,churches_proxy,-0.800475189108789
G4800350,Texas,Bosque,1870,0.6776859504132231,churches_proxy,0.2965133049326747
G4800370,Texas,Bowie,1870,0.46875,churches_proxy,-0.8629030982857931
G4800390,Texas,Brazoria,1870,0.59375,churches_proxy,-0.1692596629857455
G4800410,Texas,Brazos,1870,0.75,churches_proxy,0.6977946311393142
G4800490,Texas,Brown,1870,,churches_proxy,
G4800510,Texas,Burleson,1870,0.59375,churches_proxy,-0.1692596629857455
G4800530,Texas,Burnet,1870,0.0,churches_proxy,-3.464065980660972
G4800550,Texas,Caldwell,1870,0.743801652892562,churches_proxy,0.6633990888930306
G4800570,Texas,Calhoun,1870,0.7777777777777778,churches_proxy,0.851937616761547
G4800590,Texas,Callahan,1870,,churches_proxy,
G4800610,Texas,Cameron,1870,0.5,churches_proxy,-0.6894922394607812
G4800710,Texas,Chambers,1870,0.6399999999999999,churches_proxy,0.0873884080752716
G4800730,Texas,Cherokee,1870,0.6627218934911242,churches_proxy,0.2134755461369136
G4800770,Texas,Clay,1870,,churches_proxy,
G4800830,Texas,Coleman,1870,,churches_proxy,
G4800850,Texas,Collin,1870,0.3199999999999998,churches_proxy,-1.6883387862928507
G4800890,Texas,Colorado,1870,0.4444444444444444,churches_proxy,-0.997778210705247
G4800910,Texas,Comal,1870,0.6399999999999999,churches_proxy,0.0873884080752716
G4800930,Texas,Comanche,1870,0.5,churches_proxy,-0.6894922394607812
G4800950,Texas,Concho,1870,,churches_proxy,
G4800970,Texas,Cooke,1870,0.0,churches_proxy,-3.464065980660972
G4800990,Texas,Coryell,1870,0.578512396694215,churches_proxy,-0.2538153710078583
G4801130,Texas,Dallas,1870,0.4970414201183432,churches_proxy,-0.7059098355625576
G4801135,Texas,Davis,1870,0.46875,churches_proxy,-0.8629030982857931
G4801210,Texas,Denton,1870,0.6666666666666667,churches_proxy,0.235365674272616
G4801230,Texas,DeWitt,1870,0.7857142857142857,churches_proxy,0.8959784697964706
G4801270,Texas,Dimmit,1870,,churches_proxy,
G4801310,Texas,Duval,1870,,churches_proxy,
G4801330,Texas,Eastland,1870,,churches_proxy,
G4801370,Texas,Edwards,1870,,churches_proxy,
G4801390,Texas,Ellis,1870,0.4297520661157025,churches_proxy,-1.079308384918659
G4801410,Texas,El Paso,1870,0.4444444444444444,churches_proxy,-0.997778210705247
G4801415,Texas,Encinal,1870,,churches_proxy,
G4801430,Texas,Erath,1870,0.48,churches_proxy,-0.800475189108789
G4801450,Texas,Falls,1870,0.4444444444444444,churches_proxy,-0.997778210705247
G4801470,Texas,Fannin,1870,0.6933333333333334,churches_proxy,0.3833429404699593
G4801490,Texas,Fayette,1870,0.8061224489795918,churches_proxy,1.00922637760056
G4801570,Texas,Fort Bend,1870,0.5714285714285714,churches_proxy,-0.2931245621464685
G4801610,Texas,Freestone,1870,0.625,churches_proxy,0.0041511958392664
G4801630,Texas,Frio,1870,,churches_proxy,
G4801670,Texas,Galveston,1870,0.8148148148148149,churches_proxy,1.057461597591191
G4801710,Texas,Gillespie,1870,0.625,churches_proxy,0.0041511958392664
G4801750,Texas,Goliad,1870,0.5,churches_proxy,-0.6894922394607812
G4801770,Texas,Gonzales,1870,0.4444444444444444,churches_proxy,-0.997778210705247
