gisjoin,state,county,year,total_farms,farm_size_gini
G0100330,Alabama,Colbert,1920,3018.0,0.5091204333916208
G0100350,Alabama,Conecuh,1920,3649.0,0.5071371818279077
G0100370,Alabama,Coosa,1920,1980.0,0.4670625853479312
G0100390,Alabama,Covington,1920,4264.0,0.4828848678118806
G0100410,Alabama,Crenshaw,1920,3675.0,0.447157862672671
G0100430,Alabama,Cullman,1920,5594.0,0.3774386663363799
G0100450,Alabama,Dale,1920,3438.0,0.4451247916321885
G0100470,Alabama,Dallas,1920,7124.0,0.6012602725040903
G0100490,Alabama,DeKalb,1920,5636.0,0.3985681038537815
G0100510,Alabama,Elmore,1920,3726.0,0.5542638887442778
G0100530,Alabama,Escambia,1920,2069.0,0.5910931411849372
G0100550,Alabama,Etowah,1920,3832.0,0.4512526166001536
G0100570,Alabama,Fayette,1920,2825.0,0.4711835643258745
G0100590,Alabama,Franklin,1920,3157.0,0.4515302264571816
G0100610,Alabama,Geneva,1920,4085.0,0.4334654065460489
G0100630,Alabama,Greene,1920,3139.0,0.6941661831409742
G0100650,Alabama,Hale,1920,3816.0,0.6488966301752113
G0100670,Alabama,Henry,1920,3442.0,0.4827393686738861
G0100690,Alabama,Houston,1920,4612.0,0.4478604148253587
G0100710,Alabama,Jackson,1920,5584.0,0.5299324255018999
G0100730,Alabama,Jefferson,1920,3669.0,0.5438270637193259
G0100750,Alabama,Lamar,1920,2762.0,0.4353483617431289
G0100770,Alabama,Lauderdale,1920,4962.0,0.455609984018823
G0100790,Alabama,Lawrence,1920,4535.0,0.4744651888278006
G0100810,Alabama,Lee,1920,3481.0,0.5310003717504159
G0100830,Alabama,Limestone,1920,5351.0,0.4664966430282226
G0100850,Alabama,Lowndes,1920,5118.0,0.689300520642858
G0100870,Alabama,Macon,1920,3956.0,0.4743904010267332
G0100890,Alabama,Madison,1920,6158.0,0.4528580647100667
G0100910,Alabama,Marengo,1920,6004.0,0.715842983000128
G0100930,Alabama,Marion,1920,3531.0,0.4585113290372239
G0100950,Alabama,Marshall,1920,5399.0,0.4203243900514628
G0100970,Alabama,Mobile,1920,1240.0,0.6443523597141125
G0100990,Alabama,Monroe,1920,4437.0,0.6819220429886347
G0101010,Alabama,Montgomery,1920,4550.0,0.570597279479453
G0101030,Alabama,Morgan,1920,4344.0,0.4365250750367807
G0101050,Alabama,Perry,1920,4302.0,0.656659157810447
G0101070,Alabama,Pickens,1920,3321.0,0.5627649529171556
G0101090,Alabama,Pike,1920,4472.0,0.4400206346497368
G0101110,Alabama,Randolph,1920,4181.0,0.410051726726704
G0101130,Alabama,Russell,1920,3306.0,0.5597368480532199
G0101150,Alabama,St Clair,1920,2706.0,0.4657656596276442
G0101170,Alabama,Shelby,1920,2469.0,0.4812376099182273
G0101190,Alabama,Sumter,1920,3747.0,0.7276850858372563
G0101210,Alabama,Talladega,1920,4115.0,0.4662549510389883
G0101230,Alabama,Tallapoosa,1920,3940.0,0.4934699709032321
G0101250,Alabama,Tuscaloosa,1920,4335.0,0.5762831694322528
G0101270,Alabama,Walker,1920,2949.0,0.4956395872353113
G0101290,Alabama,Washington,1920,1400.0,0.6780401676043006
G0101310,Alabama,Wilcox,1920,5461.0,0.6904669753170245
G0101330,Alabama,Winston,1920,2172.0,0.3970115108407384
G0250015,Alaska Territory,First Judicial Dist,1920,0.0,
G0250035,Alaska Territory,Fourth Judicial Dist,1920,0.0,
G0250075,Alaska Territory,Second Judicial Dist,1920,0.0,
G0250115,Alaska Territory,Third Judicial Dist,1920,0.0,
G0400010,Arizona,Apache,1920,337.0,0.7410916293764398
G0400030,Arizona,Cochise,1920,1251.0,0.6627552827100237
G0400050,Arizona,Coconino,1920,362.0,0.6286813014717413
G0400070,Arizona,Gila,1920,289.0,0.4358500493949081
G0400090,Arizona,Graham,1920,870.0,0.7146282450663003
G0400110,Arizona,Greenlee,1920,262.0,0.4695101368395369
G0400130,Arizona,Maricopa,1920,3930.0,0.621204555207203
G0400150,Arizona,Mohave,1920,130.0,0.4659918417205539
G0400170,Arizona,Navajo,1920,341.0,0.7688462164213151
G0400190,Arizona,Pima,1920,434.0,0.7734225689777925
G0400210,Arizona,Pinal,1920,293.0,0.7342148967470794
G0400230,Arizona,Santa Cruz,1920,248.0,0.6643141552036774
G0400250,Arizona,Yavapai,1920,598.0,0.7815460721877515
G0400270,Arizona,Yuma,1920,630.0,0.5183464790763643
G0500010,Arkansas,Arkansas,1920,2121.0,0.5506199444411046
G0500030,Arkansas,Ashley,1920,3216.0,0.547221456156749
G0500050,Arkansas,Baxter,1920,1711.0,0.4429292509135158
G0500070,Arkansas,Benton,1920,5094.0,0.4356191547943782
G0500090,Arkansas,Boone,1920,2317.0,0.4698652131599843
G0500110,Arkansas,Bradley,1920,1895.0,0.4376163540444714
G0500130,Arkansas,Calhoun,1920,1684.0,0.4562375713119155
G0500150,Arkansas,Carroll,1920,2559.0,0.4320125114040912
G0500170,Arkansas,Chicot,1920,3663.0,0.6186824441006749
G0500190,Arkansas,Clark,1920,3292.0,0.508990156553134
G0500210,Arkansas,Clay,1920,3335.0,0.3883896016452726
G0500230,Arkansas,Cleburne,1920,1941.0,0.4056528235347839
G0500250,Arkansas,Cleveland,1920,2022.0,0.4997642409926836
G0500270,Arkansas,Columbia,1920,4555.0,0.4309913980736918
G0500290,Arkansas,Conway,1920,3594.0,0.4028013753168016
G0500310,Arkansas,Craighead,1920,3549.0,0.403393311885621
G0500330,Arkansas,Crawford,1920,3326.0,0.4339221813366207
G0500350,Arkansas,Crittenden,1920,5496.0,0.5215253086170248
G0500370,Arkansas,Cross,1920,2507.0,0.5825184910907903
G0500390,Arkansas,Dallas,1920,1537.0,0.4542618499386726
G0500410,Arkansas,Desha,1920,3344.0,0.5060258376418496
G0500430,Arkansas,Drew,1920,3344.0,0.5371998491568972
G0500450,Arkansas,Faulkner,1920,4457.0,0.3808294921104754
G0500470,Arkansas,Franklin,1920,3014.0,0.4209865251498769
G0500490,Arkansas,Fulton,1920,1969.0,0.4124310877452991
G0500510,Arkansas,Garland,1920,1921.0,0.446742463951713
G0500530,Arkansas,Grant,1920,1428.0,0.4125490226504447
G0500550,Arkansas,Greene,1920,3291.0,0.4054302806652505
G0500570,Arkansas,Hempstead,1920,5031.0,0.4659586736159798
G0500590,Arkansas,Hot Spring,1920,2277.0,0.4320768395424733
G0500610,Arkansas,Howard,1920,2693.0,0.4085821119526659
G0500630,Arkansas,Independence,1920,3287.0,0.4562727915202836
G0500650,Arkansas,Izard,1920,2549.0,0.431720395059663
G0500670,Arkansas,Jackson,1920,3227.0,0.5050569266044793
G0500690,Arkansas,Jefferson,1920,6900.0,0.5355192789879015
G0500710,Arkansas,Johnson,1920,2946.0,0.3929427842658526
G0500730,Arkansas,Lafayette,1920,2245.0,0.596941413588766
G0500750,Arkansas,Lawrence,1920,2759.0,0.4990940722485294
G0500770,Arkansas,Lee,1920,4895.0,0.512884459820347
G0500790,Arkansas,Lincoln,1920,3860.0,0.5915051043912758
G0500810,Arkansas,Little River,1920,2490.0,0.5210296066872824
G0500830,Arkansas,Logan,1920,3911.0,0.3880305907208752
G0500850,Arkansas,Lonoke,1920,5596.0,0.520459747680234
G0500870,Arkansas,Madison,1920,2613.0,0.426527145188345
G0500890,Arkansas,Marion,1920,1590.0,0.4530914400881592
G0500910,Arkansas,Miller,1920,2618.0,0.5383290397082547
G0500930,Arkansas,Mississippi,1920,6511.0,0.533935848891127
G0500950,Arkansas,Monroe,1920,3305.0,0.4574892628105235
G0500970,Arkansas,Montgomery,1920,1742.0,0.3977644812367045
G0500990,Arkansas,Nevada,1920,3682.0,0.4256032272208028
G0501010,Arkansas,Newton,1920,2028.0,0.4040317884422395
G0501030,Arkansas,Ouachita,1920,2326.0,0.4825814404869056
G0501050,Arkansas,Perry,1920,1265.0,0.4635597948290443
G0501070,Arkansas,Phillips,1920,5774.0,0.453946970120093
G0501090,Arkansas,Pike,1920,1762.0,0.4618446578865366
G0501110,Arkansas,Poinsett,1920,2257.0,0.5035341307396306
G0501130,Arkansas,Polk,1920,2272.0,0.3813574577453318
G0501150,Arkansas,Pope,1920,3936.0,0.3904584863121908
G0501170,Arkansas,Prairie,1920,2413.0,0.5489468385300814
G0501190,Arkansas,Pulaski,1920,4495.0,0.5812029523781503
G0501210,Arkansas,Randolph,1920,2838.0,0.4546456510849209
G0501230,Arkansas,St Francis,1920,4586.0,0.4581973086244397
G0501250,Arkansas,Saline,1920,1918.0,0.4411581276837901
G0501270,Arkansas,Scott,1920,2321.0,0.4469889412727149
G0501290,Arkansas,Searcy,1920,2175.0,0.4391522412713009
G0501310,Arkansas,Sebastian,1920,3150.0,0.4348360023467129
G0501330,Arkansas,Sevier,1920,2283.0,0.4820062744411871
G0501350,Arkansas,Sharp,1920,1983.0,0.4347100988702238
G0501370,Arkansas,Stone,1920,1426.0,0.4198168294587083
G0501390,Arkansas,Union,1920,3736.0,0.4790162473921178
G0501410,Arkansas,Van Buren,1920,2457.0,0.387163350315201
G0501430,Arkansas,Washington,1920,4803.0,0.4237827549428766
G0501450,Arkansas,White,1920,4821.0,0.4295859908671583
G0501470,Arkansas,Woodruff,1920,2853.0,0.530480207441139
G0501490,Arkansas,Yell,1920,3817.0,0.4300004901078678
G0600010,California,Alameda,1920,2778.0,0.8332297613993235
G0600030,California,Alpine,1920,21.0,0.5103403446546035
G0600050,California,Amador,1920,479.0,0.6741120064086772
G0600070,California,Butte,1920,2219.0,0.7858245014215669
G0600090,California,Calaveras,1920,606.0,0.6393861175265428
G0600110,California,Colusa,1920,816.0,0.7077017655325455
G0600130,California,Contra Costa,1920,1675.0,0.7315992039665739
G0600150,California,Del Norte,1920,130.0,0.6423637865094673
G0600170,California,El Dorado,1920,729.0,0.673838889426559
G0600190,California,Fresno,1920,8917.0,0.7388726204806959
G0600210,California,Glenn,1920,1320.0,0.7836592281332413
G0600230,California,Humboldt,1920,1756.0,0.785954618313201
G0600250,California,Imperial,1920,2843.0,0.5333974803163264
G0600270,California,Inyo,1920,521.0,0.7029705479083501
G0600290,California,Kern,1920,2020.0,0.7841650986022933
G0600310,California,Kings,1920,2171.0,0.7688593084864355
G0600330,California,Lake,1920,771.0,0.7310246096243501
G0600350,California,Lassen,1920,606.0,0.6384926316853685
G0600370,California,Los Angeles,1920,12444.0,0.794910181051429
G0600390,California,Madera,1920,1402.0,0.7689115690154398
G0600410,California,Marin,1920,718.0,0.7292504217941783
G0600430,California,Mariposa,1920,367.0,0.620904551204442
G0600450,California,Mendocino,1920,1759.0,0.7388495532088841
G0600470,California,Merced,1920,2846.0,0.8046314081356483
G0600490,California,Modoc,1920,743.0,0.6400468528255652
G0600510,California,Mono,1920,74.0,0.6911575006013907
G0600530,California,Monterey,1920,1712.0,0.7120837089402361
G0600550,California,Napa,1920,1428.0,0.784672725271614
G0600570,California,Nevada,1920,481.0,0.738549503246797
G0600590,California,Orange,1920,4188.0,0.780099366602363
G0600610,California,Placer,1920,1280.0,0.7399698791389775
G0600630,California,Plumas,1920,150.0,0.591475632366574
G0600650,California,Riverside,1920,3949.0,0.804913764700713
G0600670,California,Sacramento,1920,2975.0,0.7851068553334027
G0600690,California,San Benito,1920,945.0,0.7598743810895727
G0600710,California,San Bernardino,1920,4023.0,0.7931967919980767
G0600730,California,San Diego,1920,3200.0,0.8006051921463642
G0600750,California,San Francisco,1920,74.0,0.7676466759460461
G0600770,California,San Joaquin,1920,4500.0,0.7524582063262244
G0600790,California,San Luis Obispo,1920,1803.0,0.6957511507182867
G0600810,California,San Mateo,1920,624.0,0.7678410761513733
G0600830,California,Santa Barbara,1920,1485.0,0.7512731817853153
G0600850,California,Santa Clara,1920,5016.0,0.7877993290582487
G0600870,California,Santa Cruz,1920,1759.0,0.7446138910348306
G0600890,California,Shasta,1920,949.0,0.6881356793988987
G0600910,California,Sierra,1920,77.0,0.6464728996679139
G0600930,California,Siskiyou,1920,1052.0,0.6634428878628047
G0600950,California,Solano,1920,1358.0,0.7408334060060999
G0600970,California,Sonoma,1920,5739.0,0.8097733795293819
G0600990,California,Stanislaus,1920,4566.0,0.7927085085275396
G0601010,California,Sutter,1920,1437.0,0.7456162462061084
G0601030,California,Tehama,1920,1414.0,0.7794015033686346
G0601050,California,Trinity,1920,377.0,0.6479720519784048
G0601070,California,Tulare,1920,6372.0,0.7520819479340547
G0601090,California,Tuolumne,1920,363.0,0.6665087129094097
G0601110,California,Ventura,1920,1543.0,0.724169563095282
G0601130,California,Yolo,1920,1613.0,0.7399011985144326
G0601150,California,Yuba,1920,487.0,0.7220568089178876
G0800010,Colorado,Adams,1920,1753.0,0.6405854092351373
G0800030,Colorado,Alamosa,1920,302.0,0.6076231140185435
G0800050,Colorado,Arapahoe,1920,1025.0,0.7386898911054787
G0800070,Colorado,Archuleta,1920,420.0,0.6127928858107635
G0800090,Colorado,Baca,1920,1858.0,0.4551024644469001
G0800110,Colorado,Bent,1920,1056.0,0.5168515841882222
G0800130,Colorado,Boulder,1920,1420.0,0.6590560072910179
G0800150,Colorado,Chaffee,1920,326.0,0.6034685130215556
G0800170,Colorado,Cheyenne,1920,674.0,0.4859574897602602
G0800190,Colorado,Clear Creek,1920,27.0,0.6237834901290651
G0800210,Colorado,Conejos,1920,814.0,0.6168193351059986
G0800230,Colorado,Costilla,1920,443.0,0.7176262000492807
G0800250,Colorado,Crowley,1920,743.0,0.629720006341512
G0800270,Colorado,Custer,1920,353.0,0.5143237471774889
G0800290,Colorado,Delta,1920,1707.0,0.5386566703834341
G0800310,Colorado,Denver,1920,239.0,0.7321307807838899
G0800330,Colorado,Dolores,1920,186.0,0.2277959334803676
G0800350,Colorado,Douglas,1920,462.0,0.5342792987791287
G0800370,Colorado,Eagle,1920,301.0,0.4982115982350025
G0800390,Colorado,Elbert,1920,1308.0,0.5560344424972596
G0800410,Colorado,El Paso,1920,1571.0,0.560613832754568
G0800430,Colorado,Fremont,1920,1014.0,0.7981485833572018
G0800450,Colorado,Garfield,1920,930.0,0.5820452081579806
G0800470,Colorado,Gilpin,1920,41.0,0.5671326712250656
G0800490,Colorado,Grand,1920,265.0,0.5195515367994976
G0800510,Colorado,Gunnison,1920,376.0,0.4449467134542409
G0800530,Colorado,Hinsdale,1920,40.0,0.4651552367852231
G0800550,Colorado,Huerfano,1920,954.0,0.5918410990154506
G0800570,Colorado,Jackson,1920,182.0,0.4982094715758767
G0800590,Colorado,Jefferson,1920,1446.0,0.797050269403643
G0800610,Colorado,Kiowa,1920,668.0,0.4953569691846352
G0800630,Colorado,Kit Carson,1920,1461.0,0.4428036041179166
G0800650,Colorado,Lake,1920,30.0,0.5325863829329894
G0800670,Colorado,La Plata,1920,1069.0,0.5450023721778454
G0800690,Colorado,Larimer,1920,1921.0,0.7291516968873235
G0800710,Colorado,Las Animas,1920,2286.0,0.5627437762060215
G0800730,Colorado,Lincoln,1920,1385.0,0.499880053502835
G0800750,Colorado,Logan,1920,1874.0,0.4963563573087295
G0800770,Colorado,Mesa,1920,2207.0,0.6782608424200353
G0800790,Colorado,Mineral,1920,34.0,0.6336933965545224
G0800810,Colorado,Moffat,1920,1023.0,0.412348786989586
G0800830,Colorado,Montezuma,1920,904.0,0.4797896821714803
G0800850,Colorado,Montrose,1920,1368.0,0.6285180165946649
G0800870,Colorado,Morgan,1920,1720.0,0.5228537953237201
G0800890,Colorado,Otero,1920,1486.0,0.6572137937740682
G0800910,Colorado,Ouray,1920,180.0,0.6490859732328602
G0800930,Colorado,Park,1920,286.0,0.5943492201255448
G0800950,Colorado,Phillips,1920,680.0,0.4526843429304373
G0800970,Colorado,Pitkin,1920,179.0,0.4772731825374076
G0800990,Colorado,Prowers,1920,1469.0,0.5757517553896665
G0801010,Colorado,Pueblo,1920,1826.0,0.6767675635110115
G0801030,Colorado,Rio Blanco,1920,537.0,0.5087475986732654
G0801050,Colorado,Rio Grande,1920,603.0,0.5181314580560425
G0801070,Colorado,Routt,1920,926.0,0.4922911046172796
G0801090,Colorado,Saguache,1920,432.0,0.6382342735555535
G0801110,Colorado,San Juan,1920,0.0,
G0801130,Colorado,San Miguel,1920,334.0,0.488827980760063
G0801150,Colorado,Sedgwick,1920,487.0,0.5309770553835966
G0801170,Colorado,Summit,1920,72.0,0.5151963588072193
G0801190,Colorado,Teller,1920,250.0,0.5768194125608339
G0801210,Colorado,Washington,1920,2057.0,0.4566458143631707
G0801230,Colorado,Weld,1920,5765.0,0.5697541121979174
G0801250,Colorado,Yuma,1920,2179.0,0.4482631952222843
G0900010,Connecticut,Fairfield,1920,3874.0,0.5355004847438549
G0900030,Connecticut,Hartford,1920,4700.0,0.526060918383214
G0900050,Connecticut,Litchfield,1920,3041.0,0.4940470287741987
G0900070,Connecticut,Middlesex,1920,1412.0,0.52411130175914
G0900090,Connecticut,New Haven,1920,2687.0,0.5053783913141277
G0900110,Connecticut,New London,1920,2747.0,0.4967369236749623
G0900130,Connecticut,Tolland,1920,1977.0,0.4911855874615961
G0900150,Connecticut,Windham,1920,2217.0,0.4640505503582472
G1000010,Delaware,Kent,1920,2911.0,0.4147921270483707
G1000030,Delaware,New Castle,1920,1825.0,0.4645439237243579
G1000050,Delaware,Sussex,1920,5404.0,0.411029888684899
G1100010,District Of Columbia,District Of Columbia,1920,204.0,0.6056552262090484
G1200010,Florida,Alachua,1920,2684.0,0.5757934539189444
G1200030,Florida,Baker,1920,461.0,0.5044798429041271
G1200050,Florida,Bay,1920,173.0,0.7002291942704493
G1200070,Florida,Bradford,1920,1286.0,0.5254236356765039
G1200090,Florida,Brevard,1920,672.0,0.7028775066726998
G1200110,Florida,Broward,1920,280.0,0.7792643845845375
G1200130,Florida,Calhoun,1920,679.0,0.6202511551369765
G1200170,Florida,Citrus,1920,214.0,0.5177615503379795
G1200190,Florida,Clay,1920,314.0,0.720658580781794
G1200230,Florida,Columbia,1920,1640.0,0.5501171636971929
G1200250,Florida,Dade,1920,855.0,0.7556923647607086
G1200270,Florida,DeSoto,1920,1719.0,0.6767140303044782
G1200310,Florida,Duval,1920,916.0,0.7804145366291177
G1200330,Florida,Escambia,1920,845.0,0.5383619969458646
G1200350,Florida,Flagler,1920,187.0,0.5682125238773824
G1200370,Florida,Franklin,1920,7.0,0.4937945603379983
G1200390,Florida,Gadsden,1920,1633.0,0.6744670543003255
G1200470,Florida,Hamilton,1920,1102.0,0.6560561254472206
G1200530,Florida,Hernando,1920,408.0,0.6414944866679855
G1200570,Florida,Hillsborough,1920,1687.0,0.5388746855728359
G1200590,Florida,Holmes,1920,1597.0,0.466442959494343
G1200630,Florida,Jackson,1920,4031.0,0.531997376561673
G1200650,Florida,Jefferson,1920,1983.0,0.6198911055829838
G1200670,Florida,Lafayette,1920,739.0,0.4414727410952581
G1200690,Florida,Lake,1920,876.0,0.6612874843360281
G1200710,Florida,Lee,1920,573.0,0.6728315067590294
G1200730,Florida,Leon,1920,1819.0,0.6162777433451052
G1200750,Florida,Levy,1920,720.0,0.6028275463078137
G1200770,Florida,Liberty,1920,227.0,0.7052512139487909
G1200790,Florida,Madison,1920,1749.0,0.5592908136049569
G1200810,Florida,Manatee,1920,938.0,0.6031904268981609
G1200830,Florida,Marion,1920,2215.0,0.6636760619591191
G1200870,Florida,Monroe,1920,101.0,0.7164935871404492
G1200890,Florida,Nassau,1920,485.0,0.7848835652044935
G1200910,Florida,Okaloosa,1920,890.0,0.4955357729902602
G1200930,Florida,Okeechobee,1920,67.0,0.8619884699478524
G1200950,Florida,Orange,1920,1093.0,0.7344676341263464
G1200970,Florida,Osceola,1920,304.0,0.8452247865774789
G1200990,Florida,Palm Beach,1920,624.0,0.7355451008102422
G1201010,Florida,Pasco,1920,828.0,0.6119534450308655
G1201030,Florida,Pinellas,1920,536.0,0.6323176712334846
G1201050,Florida,Polk,1920,2552.0,0.7269800786779893
G1201070,Florida,Putnam,1920,893.0,0.6324977597679328
G1201090,Florida,St Johns,1920,402.0,0.6697269300059905
G1201110,Florida,St Lucie,1920,719.0,0.6887235150566141
G1201130,Florida,Santa Rosa,1920,666.0,0.5253028171753963
G1201170,Florida,Seminole,1920,573.0,0.8318406134284806
G1201190,Florida,Sumter,1920,1213.0,0.6165960753131908
G1201210,Florida,Suwannee,1920,2570.0,0.4912121348102828
G1201230,Florida,Taylor,1920,507.0,0.4539396865575494
G1201270,Florida,Volusia,1920,998.0,0.7628744660965721
G1201290,Florida,Wakulla,1920,464.0,0.5849940327837369
G1201310,Florida,Walton,1920,1073.0,0.6058842861121401
G1201330,Florida,Washington,1920,1218.0,0.4389925457687028
G1300010,Georgia,Appling,1920,1384.0,0.5869524082154496
G1300030,Georgia,Atkinson,1920,811.0,0.5818893964391305
G1300050,Georgia,Bacon,1920,802.0,0.5370175990129729
G1300070,Georgia,Baker,1920,1407.0,0.5338816809038824
G1300090,Georgia,Baldwin,1920,1536.0,0.4763152998060973
G1300110,Georgia,Banks,1920,2111.0,0.3855687567799907
G1300130,Georgia,Barrow,1920,1851.0,0.3626655325893837
G1300150,Georgia,Bartow,1920,3091.0,0.4895987206001182
G1300170,Georgia,Ben Hill,1920,1180.0,0.5707160760629459
G1300190,Georgia,Berrien,1920,1744.0,0.588745752897067
G1300210,Georgia,Bibb,1920,1457.0,0.5424669076424595
G1300230,Georgia,Bleckley,1920,1255.0,0.4982076077206704
G1300270,Georgia,Brooks,1920,2726.0,0.5912428253731401
G1300290,Georgia,Bryan,1920,792.0,0.7443338715241093
G1300310,Georgia,Bulloch,1920,3672.0,0.5331126903281078
G1300330,Georgia,Burke,1920,4675.0,0.6182065859160046
G1300350,Georgia,Butts,1920,1626.0,0.3666824660520608
G1300370,Georgia,Calhoun,1920,1442.0,0.5866455214277733
G1300390,Georgia,Camden,1920,334.0,0.7932515298465502
G1300395,Georgia,Campbell,1920,1876.0,0.4534543999918898
G1300430,Georgia,Candler,1920,1303.0,0.5114113016688155
G1300450,Georgia,Carroll,1920,5436.0,0.379710087668877
G1300470,Georgia,Catoosa,1920,1057.0,0.4785749811746693
G1300490,Georgia,Charlton,1920,539.0,0.6374039279970096
