gisjoin,year,n_heads,n_farmers,share_farmers_fc
G55077.0,1870,1522,1175.0,0.7720105124835742
G0105.00,1880,6967,3579.0,0.5137074781110952
G01011.0,1880,5811,3178.0,0.5468938220616073
G01017.0,1880,4504,2357.0,0.5233126110124334
G01019.0,1880,3646,2262.0,0.6204059243006034
G01021.0,1880,2086,1351.0,0.6476510067114094
G01025.0,1880,3512,2330.0,0.6634396355353075
G01029.0,1880,2063,1526.0,0.7396994667959282
G01035.0,1880,2482,1482.0,0.59709911361805
G01037.0,1880,2732,1988.0,0.7276720351390923
G01039.0,1880,1034,808.0,0.781431334622824
G01041.0,1880,2324,1751.0,0.7534423407917383
G01057.0,1880,1926,1447.0,0.7512980269989615
G01059.0,1880,1613,1205.0,0.7470551766893986
G01061.0,1880,775,565.0,0.7290322580645161
G01065.0,1880,5610,1698.0,0.3026737967914438
G01071.0,1880,4732,3127.0,0.6608199492814878
G0101110,1880,3154,2279.0,0.722574508560558
G0101150,1880,2716,1756.0,0.646539027982327
G0101290,1880,871,360.0,0.4133180252583238
G0101330,1880,818,676.0,0.8264058679706602
G0401.00,1880,1178,343.0,0.2911714770797963
G04013.0,1880,1214,258.0,0.2125205930807248
G04015.0,1880,443,60.0,0.1354401805869074
G04027.0,1880,638,19.0,0.0297805642633228
G0501.00,1880,1647,1049.0,0.6369156041287188
G0503.00,1880,1871,1192.0,0.6370924639230358
G0509.00,1880,2268,1664.0,0.7336860670194003
G05013.0,1880,1054,795.0,0.75426944971537
G05015.0,1880,2537,1491.0,0.5877020102483248
G05019.0,1880,2978,2075.0,0.6967763599731364
G05021.0,1880,1357,987.0,0.7273397199705232
G05029.0,1880,2447,1779.0,0.7270126685737638
G05031.0,1880,1382,1084.0,0.784370477568741
G05035.0,1880,1990,965.0,0.4849246231155779
G05041.0,1880,2063,1205.0,0.5841008240426563
G05043.0,1880,2290,1258.0,0.5493449781659389
G05045.0,1880,2514,1811.0,0.7203659506762132
G05047.0,1880,2815,2145.0,0.7619893428063943
G0501450,1880,3284,2036.0,0.6199756394640682
G0501470,1880,1662,1200.0,0.7220216606498195
G0501490,1880,2762,1975.0,0.7150615496017378
G0605.00,1880,2462,480.0,0.1949634443541835
G06011.0,1880,2049,1004.0,0.4899951195705222
G06013.0,1880,2493,964.0,0.3866827115924588
G06015.0,1880,537,114.0,0.2122905027932961
G06017.0,1880,2914,506.0,0.1736444749485243
G06019.0,1880,2261,968.0,0.4281291463954003
G06023.0,1880,3769,1349.0,0.357919872645264
G06033.0,1880,1374,562.0,0.4090247452692867
G06035.0,1880,757,367.0,0.4848084544253633
G06045.0,1880,2573,985.0,0.382821609016712
G06051.0,1880,1361,89.0,0.0653930933137399
G06055.0,1880,2318,832.0,0.35893011216566
G06061.0,1880,3120,567.0,0.1817307692307692
G06067.0,1880,6478,1187.0,0.1832355665328805
G06069.0,1880,1076,562.0,0.5223048327137546
G06071.0,1880,1764,677.0,0.3837868480725623
G06073.0,1880,1965,761.0,0.3872773536895674
G06075.0,1880,40818,371.0,0.0090891273457788
G08035.0,1880,456,285.0,0.625
G08039.0,1880,288,133.0,0.4618055555555556
G08053.0,1880,607,16.0,0.0263591433278418
G08055.0,1880,887,428.0,0.4825253664036076
G08065.0,1880,3953,32.0,0.008095117632178
G08071.0,1880,2067,533.0,0.2578616352201258
G08093.0,1880,513,133.0,0.2592592592592592
G0801010,1880,1405,309.0,0.2199288256227758
G0801090,1880,404,151.0,0.3737623762376237
G0801110,1880,91,1.0,0.0109890109890109
G0801170,1880,772,8.0,0.0103626943005181
G0901.00,1880,24600,3737.0,0.151910569105691
G0903.00,1880,26869,4602.0,0.1712754475417767
G0907.00,1880,8122,1757.0,0.2163260280719034
G1101.00,1880,33537,353.0,0.0105256880460387
G1201.00,1880,3363,1768.0,0.5257210823669343
G1203.00,1880,463,200.0,0.4319654427645788
G1209.00,1880,313,188.0,0.6006389776357828
G12019.0,1880,605,327.0,0.540495867768595
G12025.0,1880,76,32.0,0.4210526315789473
G12031.0,1880,4570,534.0,0.1168490153172866
G12033.0,1880,2771,128.0,0.0461927102129195
G12053.0,1880,853,512.0,0.6002344665885111
G12057.0,1880,1196,758.0,0.6337792642140468
G12067.0,1880,484,188.0,0.3884297520661157
G12077.0,1880,260,121.0,0.4653846153846154
G12079.0,1880,2970,1472.0,0.4956228956228956
G12081.0,1880,740,481.0,0.65
G12083.0,1880,2698,1787.0,0.66234247590808
G1201050,1880,562,405.0,0.7206405693950177
G1201070,1880,1363,692.0,0.5077035950110051
G1201090,1880,1003,328.0,0.3270189431704885
G1201130,1880,1330,207.0,0.1556390977443609
G1201190,1880,889,503.0,0.5658042744656918
G1201270,1880,740,321.0,0.4337837837837838
G1201290,1880,607,274.0,0.4514003294892916
G1201310,1880,789,447.0,0.5665399239543726
G1301.00,1880,985,521.0,0.5289340101522843
G1307.00,1880,1678,909.0,0.5417163289630512
G1309.00,1880,2728,979.0,0.3588709677419355
G13015.0,1880,3547,1783.0,0.5026783197067944
G1301210,1880,9722,1330.0,0.1368031269286155
G1301230,1880,1579,1174.0,0.7435085497150095
G1301270,1880,1373,279.0,0.2032046613255644
G1301330,1880,3479,1763.0,0.5067548146018971
G1301350,1880,3815,2492.0,0.653211009174312
G1301390,1880,2972,1952.0,0.6567967698519516
G1301450,1880,2925,1768.0,0.6044444444444445
G1301470,1880,1813,1086.0,0.5990071704357418
G1301510,1880,2792,1599.0,0.5727077363896849
G1301550,1880,506,282.0,0.5573122529644269
G1301570,1880,3129,1300.0,0.4154682007031
G1301630,1880,3048,1512.0,0.4960629921259842
G1301690,1880,2205,1105.0,0.5011337868480725
G1301850,1880,2106,1108.0,0.5261158594491928
G1301870,1880,1271,847.0,0.6664044059795436
G1301890,1880,1824,875.0,0.4797149122807017
G1301910,1880,1354,375.0,0.276957163958641
G1301950,1880,1573,893.0,0.5677050222504768
G1302050,1880,1848,695.0,0.3760822510822511
G1302110,1880,2808,1084.0,0.386039886039886
G1303190,1880,2343,1102.0,0.4703371745625266
G1601.00,1880,1031,371.0,0.3598448108632395
G1603.50,1880,447,43.0,0.0961968680089485
G16015.0,1880,903,81.0,0.0897009966777408
G16031.0,1880,234,147.0,0.6282051282051282
G16059.0,1880,829,79.0,0.0952955367913148
G16073.0,1880,317,55.0,0.1735015772870662
G1701.00,1880,11639,3990.0,0.3428129564395566
G1707.00,1880,2529,1364.0,0.5393436140767102
G1709.00,1880,2539,1525.0,0.6006301693580149
G17015.0,1880,3300,1778.0,0.5387878787878788
G17021.0,1880,5493,3297.0,0.600218459858001
G17023.0,1880,4449,2667.0,0.5994605529332434
G17027.0,1880,3499,2067.0,0.5907402114889968
G17033.0,1880,3167,1975.0,0.6236185664666877
G17031.0,1880,113843,5145.0,0.0451938195585148
G17039.0,1880,3330,1909.0,0.5732732732732733
G17041.0,1880,3018,1866.0,0.6182902584493042
G17047.0,1880,1706,1058.0,0.6201641266119577
G17051.0,1880,4587,3164.0,0.6897754523653804
G17053.0,1880,2872,1849.0,0.6438022284122563
G17055.0,1880,3037,2224.0,0.7323016134343102
G17061.0,1880,4380,2388.0,0.5452054794520548
G17063.0,1880,3284,1671.0,0.508830694275274
G17067.0,1880,7138,3962.0,0.5550574390585599
G17071.0,1880,2088,1279.0,0.6125478927203065
G17075.0,1880,6933,4572.0,0.6594547814798788
G17077.0,1880,4410,2522.0,0.5718820861678005
G17079.0,1880,2769,2060.0,0.7439508847959552
G17083.0,1880,2979,1562.0,0.5243370258475999
G1701170,1880,7277,4033.0,0.5542119005084513
G1701210,1880,4711,2539.0,0.5389513903629802
G1701230,1880,2987,1527.0,0.5112152661533311
G1701250,1880,3250,1756.0,0.5403076923076923
G1701270,1880,2129,1080.0,0.5072804133395961
G1701290,1880,2504,1354.0,0.5407348242811502
G1701310,1880,3795,2182.0,0.5749670619235837
G1701330,1880,2508,1462.0,0.5829346092503987
G1701350,1880,5329,3167.0,0.5942953649840496
G1701370,1880,5838,2669.0,0.4571771154504967
G1701390,1880,2600,1803.0,0.6934615384615385
G1701430,1880,11080,2801.0,0.252797833935018
G1701450,1880,3152,1702.0,0.5399746192893401
G1701470,1880,3021,1896.0,0.6276067527308838
G1701510,1880,2505,1795.0,0.716566866267465
G1701530,1880,1961,822.0,0.4191738908720041
G1701570,1880,4731,2345.0,0.4956668780384696
G1701990,1880,3812,2586.0,0.6783840503672612
G1701970,1880,9848,3524.0,0.3578391551584078
G1702010,1880,6448,2306.0,0.3576302729528536
G1807.00,1880,2033,1277.0,0.6281357599606493
G18011.0,1880,5381,3108.0,0.5775878089574429
G18013.0,1880,1982,1344.0,0.6781029263370333
G18019.0,1880,5526,1688.0,0.3054650741947159
G18023.0,1880,4697,2655.0,0.5652544177134341
G18027.0,1880,4015,2199.0,0.5476961394769614
G18029.0,1880,5264,1971.0,0.3744300911854103
G18031.0,1880,4075,1851.0,0.4542331288343558
G18033.0,1880,4257,2211.0,0.5193798449612403
G18083.0,1880,4947,2176.0,0.4398625429553264
G18089.0,1880,2899,1542.0,0.531907554329079
G18097.0,1880,20593,2657.0,0.129024425775749
G1801010,1880,2591,1645.0,0.6348900038595137
G1801030,1880,4989,2226.0,0.4461815995189416
G1801050,1880,3125,1677.0,0.53664
G1801070,1880,5606,2749.0,0.4903674634320371
G1801110,1880,1607,1030.0,0.6409458618543871
G1801130,1880,4835,2307.0,0.4771458117890382
G1801150,1880,1140,553.0,0.4850877192982456
G1801170,1880,2816,1854.0,0.6583806818181818
G1903.00,1880,2282,1577.0,0.6910604732690623
G1909.00,1880,1439,1094.0,0.7602501737317582
G19013.0,1880,4694,2256.0,0.4806135492117597
G19023.0,1880,2797,1809.0,0.6467643904183054
G19025.0,1880,1069,844.0,0.7895229186155285
G19037.0,1880,2790,1860.0,0.6666666666666666
G19035.0,1880,1613,1169.0,0.7247365158090514
G19039.0,1880,2236,1483.0,0.6632379248658319
G19041.0,1880,866,683.0,0.7886836027713626
G19047.0,1880,2313,1661.0,0.7181150021616948
G1901170,1880,2762,1622.0,0.5872556118754526
G1901190,1880,360,254.0,0.7055555555555556
G1901210,1880,3299,2266.0,0.6868748105486511
G1901230,1880,4951,2694.0,0.5441324984851545
G1901250,1880,4912,2793.0,0.5686074918566775
G1901270,1880,4650,2422.0,0.5208602150537635
G1901310,1880,2760,1707.0,0.6184782608695653
G1901390,1880,4529,1786.0,0.3943475380878781
G1901410,1880,828,552.0,0.6666666666666666
G1901450,1880,3841,2433.0,0.6334287945847435
G1901470,1880,745,546.0,0.7328859060402685
G1901490,1880,1622,1157.0,0.7133168927250308
G1901530,1880,7857,2751.0,0.3501336387934326
G1901550,1880,7117,3120.0,0.4383869607980891
G1901590,1880,2205,1678.0,0.7609977324263039
G1901610,1880,1646,1256.0,0.7630619684082625
G1901630,1880,7989,2246.0,0.281136562773814
G1901650,1880,2334,1805.0,0.773350471293916
G1901670,1880,1009,806.0,0.798810703666997
G1901690,1880,3155,2082.0,0.659904912836767
G2001570,1880,2930,2256.0,0.7699658703071672
G2001670,1880,1601,1184.0,0.7395377888819488
G2001690,1880,2736,1787.0,0.6531432748538012
G2001710,1880,17,14.0,0.8235294117647058
G20055.0,1880,220,111.0,0.5045454545454545
G2001750,1880,1,0.0,0.0
G2001770,1880,5590,1779.0,0.3182468694096601
G2001790,1880,411,329.0,0.8004866180048662
G2001830,1880,3108,2575.0,0.8285070785070785
G2001910,1880,4147,2867.0,0.6913431396190017
G2001950,1880,619,388.0,0.6268174474959612
G2001990,1880,161,100.0,0.6211180124223602
G2101.00,1880,2352,1453.0,0.6177721088435374
G2105.00,1880,1734,1065.0,0.6141868512110726
G21013.0,1880,1083,823.0,0.7599261311172668
G21015.0,1880,2413,1259.0,0.5217571487774555
G21017.0,1880,2921,740.0,0.2533378979801438
G21021.0,1880,2104,707.0,0.3360266159695818
G21031.0,1880,2292,1727.0,0.7534904013961605
G21033.0,1880,2105,1222.0,0.580522565320665
G21037.0,1880,7269,1461.0,0.200990507635163
G21043.0,1880,2091,1317.0,0.629842180774749
G2101110,1880,28275,1755.0,0.0620689655172413
G2101150,1880,1596,1223.0,0.7662907268170426
G2101270,1880,2233,1676.0,0.7505597850425436
G2101290,1880,732,565.0,0.7718579234972678
G2101310,1880,654,524.0,0.8012232415902141
G2101390,1880,1788,1115.0,0.6236017897091722
G2101490,1880,1713,1139.0,0.6649153531815528
G2101550,1880,2549,1245.0,0.4884268340525696
G2101590,1880,510,400.0,0.7843137254901961
G2101610,1880,3723,1273.0,0.3419285522428149
G2101690,1880,1811,1338.0,0.7388183324130315
G2101770,1880,2803,1908.0,0.6806992508027114
G22027.0,1880,3385,2026.0,0.5985228951255539
G22029.0,1880,3606,1379.0,0.3824181919023849
G22031.0,1880,2979,1070.0,0.3591809331990601
G22033.0,1880,4140,1373.0,0.3316425120772946
G22041.0,1880,1290,586.0,0.4542635658914729
G22043.0,1880,1203,572.0,0.4754779717373233
G22045.0,1880,3166,1356.0,0.4283006948831332
G22047.0,1880,3971,353.0,0.0888944850163686
G22049.0,1880,979,663.0,0.6772216547497446
G22051.0,1880,2827,98.0,0.0346657233816766
G22061.0,1880,1989,942.0,0.473604826546003
G22063.0,1880,1000,536.0,0.536
G22067.0,1880,2817,1063.0,0.3773517926872559
G22069.0,1880,4415,1899.0,0.4301245753114383
G22071.0,1880,45076,387.0,0.0085855000443695
G22073.0,1880,3166,1124.0,0.3550221099178774
G22075.0,1880,2591,281.0,0.1084523350057892
G23011.0,1880,12217,4653.0,0.3808627322583285
G23013.0,1880,7551,1772.0,0.2346709045159581
G23015.0,1880,5668,2257.0,0.3982004234297812
G23017.0,1880,7294,4329.0,0.5935015080888402
G23019.0,1880,15582,6226.0,0.3995635990245155
G23025.0,1880,7431,4216.0,0.5673529807562913
G23023.0,1880,4520,1103.0,0.2440265486725663
G23027.0,1880,7386,3594.0,0.4865962632006498
G2403.00,1880,5154,1408.0,0.273185875048506
G24013.0,1880,5091,1479.0,0.2905126694166176
G24015.0,1880,3232,1281.0,0.3963490099009901
G24017.0,1880,4227,1682.0,0.3979181452566832
G24021.0,1880,2062,1084.0,0.5257032007759457
G24025.0,1880,2752,897.0,0.3259447674418604
G24031.0,1880,4701,1427.0,0.3035524356519889
G24037.0,1880,2892,1171.0,0.4049100968188105
G24043.0,1880,3496,1447.0,0.4139016018306636
G24045.0,1880,3629,1557.0,0.4290438137227886
G2505.00,1880,30015,2598.0,0.0865567216391804
G25013.0,1880,21359,2751.0,0.1287981647080855
G25015.0,1880,9782,2926.0,0.2991208341852382
G25019.0,1880,1120,81.0,0.0723214285714285
G25023.0,1880,17429,2215.0,0.1270870388433071
G2605.00,1880,8136,5219.0,0.6414700098328416
G2607.00,1880,1562,364.0,0.2330345710627401
G26025.0,1880,8672,3665.0,0.4226245387453874
G26031.0,1880,1232,435.0,0.3530844155844156
G26033.0,1880,1017,506.0,0.4975417895771878
G26035.0,1880,601,256.0,0.4259567387687188
G26037.0,1880,6039,3730.0,0.617651929127339
G26045.0,1880,7190,4148.0,0.5769123783031989
G2601030,1880,3927,167.0,0.0425261013496307
G2601050,1880,1977,800.0,0.4046535154274153
G2601110,1880,1399,804.0,0.5746962115796997
G2601130,1880,299,259.0,0.8662207357859532
G2601150,1880,6719,3866.0,0.5753832415538026
G2601170,1880,7009,2925.0,0.4173205878156655
G2601230,1880,2860,1606.0,0.5615384615384615
G2601250,1880,9114,4749.0,0.5210664911125741
G2601450,1880,11276,3842.0,0.3407236608726499
G2601470,1880,9025,4601.0,0.5098060941828255
G2601510,1880,4667,3326.0,0.7126633811870581
G27055.0,1880,2984,1941.0,0.6504691689008043
G27059.0,1880,976,842.0,0.8627049180327869
G27061.0,1880,27,0.0,0.0
G27063.0,1880,952,759.0,0.7972689075630253
G27065.0,1880,101,61.0,0.6039603960396039
G27075.0,1880,19,3.0,0.1578947368421052
G27081.0,1880,696,595.0,0.8548850574712644
G27085.0,1880,2232,1692.0,0.7580645161290323
G27089.0,1880,203,174.0,0.8571428571428571
G27091.0,1880,1039,842.0,0.8103946102021174
G27093.0,1880,2167,1605.0,0.7406552838024919
G27095.0,1880,289,162.0,0.5605536332179931
G27097.0,1880,1113,902.0,0.8104222821203954
G2701030,1880,1960,1311.0,0.6688775510204081
G2701090,1880,4067,2416.0,0.594049668059995
G2701110,1880,3680,2980.0,0.8097826086956522
G2701150,1880,258,51.0,0.1976744186046511
G2701210,1880,1079,973.0,0.901760889712697
G2701230,1880,7493,451.0,0.0601895102095288
G2701310,1880,4217,2267.0,0.5375859615840645
G2701330,1880,755,615.0,0.8145695364238411
G2701370,1880,792,120.0,0.1515151515151515
G2701410,1880,753,591.0,0.7848605577689243
G2701470,1880,2445,1512.0,0.6184049079754601
G2701530,1880,1247,1027.0,0.8235765838011226
G2701550,1880,407,362.0,0.8894348894348895
G28057.0,1880,2008,1366.0,0.6802788844621513
G28061.0,1880,2126,1318.0,0.6199435559736595
G28067.0,1880,661,499.0,0.7549167927382754
G28069.0,1880,2901,2068.0,0.712857635298173
G28071.0,1880,4077,2414.0,0.5921020358106451
G28077.0,1880,1682,1214.0,0.7217598097502973
G28083.0,1880,2062,607.0,0.2943743937924345
G28087.0,1880,6011,2052.0,0.3413741473964398
G28089.0,1880,5169,2716.0,0.5254401238150512
G28091.0,1880,1187,1039.0,0.8753159224936815
G28095.0,1880,5650,2872.0,0.5083185840707964
G28097.0,1880,2496,1301.0,0.5212339743589743
G2801010,1880,2420,1435.0,0.5929752066115702
G2801030,1880,5973,1953.0,0.3269713711702662
G2801050,1880,3198,1662.0,0.5196998123827392
G2801110,1880,575,439.0,0.7634782608695653
G2801130,1880,3015,1309.0,0.4341625207296849
G2801170,1880,2337,1382.0,0.5913564398801883
G2801230,1880,1972,1288.0,0.6531440162271805
G2801270,1880,1472,1043.0,0.7085597826086957
G2801290,1880,1492,1113.0,0.7459785522788204
G2801550,1880,1708,1348.0,0.7892271662763466
G29033.0,1880,4404,3198.0,0.726158038147139
G29035.0,1880,384,245.0,0.6380208333333334
G29037.0,1880,4357,2862.0,0.656873995868717
G29039.0,1880,2040,1556.0,0.7627450980392156
G29045.0,1880,2901,2060.0,0.7100999655291279
G29053.0,1880,3958,2328.0,0.5881758463870642
G29057.0,1880,2374,1842.0,0.7759056444818871
G29059.0,1880,1754,1408.0,0.8027366020524516
G29061.0,1880,3656,2618.0,0.7160831509846827
G29063.0,1880,2449,1979.0,0.8080849326255615
G29067.0,1880,1425,1177.0,0.8259649122807018
G29069.0,1880,1816,1414.0,0.7786343612334802
G29073.0,1880,2043,1453.0,0.7112090063631914
G29075.0,1880,3275,2211.0,0.6751145038167939
G29081.0,1880,3872,2961.0,0.7647210743801653
G29083.0,1880,4498,2956.0,0.6571809693196976
G2901510,1880,2172,1552.0,0.714548802946593
G2901550,1880,862,560.0,0.6496519721577726
G2901590,1880,5013,2391.0,0.4769599042489527
G2901610,1880,2339,1469.0,0.6280461735784524
G2901650,1880,3236,1949.0,0.6022867737948084
G2901790,1880,1053,680.0,0.6457739791073125
G2901830,1880,4162,2079.0,0.4995194617972129
G2901850,1880,2711,1919.0,0.7078568793803025
G2901870,1880,2496,1212.0,0.4855769230769231
G2901930,1880,1926,1251.0,0.6495327102803738
G2901950,1880,5377,3080.0,0.5728101171657057
G31047.0,1880,601,420.0,0.6988352745424293
G31051.0,1880,826,624.0,0.7554479418886199
G31053.0,1880,2150,1334.0,0.6204651162790698
G31057.0,1880,10,5.0,0.5
G31063.0,1880,237,196.0,0.8270042194092827
G31067.0,1880,2466,1728.0,0.7007299270072993
G31073.0,1880,462,389.0,0.841991341991342
G31077.0,1880,327,287.0,0.8776758409785933
G31081.0,1880,1660,1336.0,0.8048192771084337
G31083.0,1880,1448,948.0,0.6546961325966851
G31087.0,1880,240,197.0,0.8208333333333333
G3101010,1880,23,6.0,0.2608695652173913
G3101070,1880,807,568.0,0.7038413878562577
G3101110,1880,933,154.0,0.165058949624866
G3101190,1880,1071,790.0,0.7376283846872083
G3101210,1880,1068,739.0,0.6919475655430711
G3101250,1880,227,147.0,0.6475770925110133
G3101270,1880,2023,1369.0,0.6767177459218982
G3101330,1880,1363,1019.0,0.7476155539251651
G3101370,1880,616,566.0,0.9188311688311688
G3101450,1880,778,585.0,0.7519280205655527
G3101510,1880,2822,1968.0,0.6973777462792345
G3101550,1880,3053,2351.0,0.7700622338683263
G3101590,1880,2226,1668.0,0.7493261455525606
G3101630,1880,484,416.0,0.859504132231405
G3101650,1880,151,41.0,0.271523178807947
G3101690,1880,1229,812.0,0.660699755899105
G3101750,1880,555,453.0,0.8162162162162162
G3101790,1880,144,130.0,0.9027777777777778
G3101850,1880,2215,1698.0,0.7665914221218961
G3109990,1880,625,417.0,0.6672
G3205.00,1880,224,88.0,0.3928571428571428
G3207.00,1880,1571,327.0,0.2081476766390833
G32011.0,1880,1717,34.0,0.0198019801980198
G32013.0,1880,646,130.0,0.2012383900928792
G32015.0,1880,1074,67.0,0.0623836126629422
G32017.0,1880,899,124.0,0.1379310344827586
G32023.0,1880,400,87.0,0.2175
G32051.0,1880,796,32.0,0.0402010050251256
G32027.0,1880,51,26.0,0.5098039215686274
G32031.0,1880,1097,238.0,0.2169553327256153
G32033.0,1880,952,175.0,0.1838235294117647
G3303.00,1880,4424,2323.0,0.5250904159132007
G3305.00,1880,6795,2483.0,0.3654157468727005
G3307.00,1880,3744,1735.0,0.4634081196581197
G34013.0,1880,38801,862.0,0.0222159222700445
G34015.0,1880,5537,1951.0,0.3523568719523207
G34019.0,1880,8572,2761.0,0.3220951936537564
G35061.0,1880,2634,1198.0,0.4548215641609719
G36015.0,1880,9414,2415.0,0.2565328234544295
G36031.0,1880,6800,2486.0,0.3655882352941176
G36033.0,1880,6635,3269.0,0.4926902788244159
G36039.0,1880,7424,2694.0,0.3628771551724138
G36045.0,1880,15464,6178.0,0.3995085359544749
G36047.0,1880,121878,680.0,0.0055793498416449
G36061.0,1880,236984,446.0,0.0018819835938291
G36065.0,1880,25171,7316.0,0.290651940725438
G36085.0,1880,7596,328.0,0.0431806213796735
G36087.0,1880,5769,945.0,0.1638065522620904
G36091.0,1880,12271,3982.0,0.324504930323527
G36093.0,1880,5075,1194.0,0.2352709359605911
G36097.0,1880,4637,2172.0,0.4684062971748975
G36095.0,1880,7592,3495.0,0.4603530031612223
G3601190,1880,21014,2486.0,0.1183020843247358
G3601210,1880,7134,3591.0,0.5033641715727503
G3601230,1880,4997,2170.0,0.4342605563338003
G3707.00,1880,3385,2090.0,0.6174298375184638
G37017.0,1880,3097,1230.0,0.3971585405230868
G37019.0,1880,1950,943.0,0.4835897435897436
G37021.0,1880,3956,2296.0,0.5803842264914054
G37023.0,1880,2414,1507.0,0.624275062137531
